x,u
0.000000e+00,9.359568e-01
1.000000e-02,9.359414e-01
2.000000e-02,9.359274e-01
3.000000e-02,9.359094e-01
4.000000e-02,9.358864e-01
5.000000e-02,9.358582e-01
6.000000e-02,9.358246e-01
7.000000e-02,9.357858e-01
8.000000e-02,9.357416e-01
9.000000e-02,9.356920e-01
1.000000e-01,9.356370e-01
1.100000e-01,9.355767e-01
1.200000e-01,9.355110e-01
1.300000e-01,9.354400e-01
1.400000e-01,9.353635e-01
1.500000e-01,9.352817e-01
1.600000e-01,9.351946e-01
1.700000e-01,9.351020e-01
1.800000e-01,9.350041e-01
1.900000e-01,9.349009e-01
2.000000e-01,9.347922e-01
2.100000e-01,9.346782e-01
2.200000e-01,9.345589e-01
2.300000e-01,9.344342e-01
2.400000e-01,9.343041e-01
2.500000e-01,9.341686e-01
2.600000e-01,9.340278e-01
2.700000e-01,9.338816e-01
2.800000e-01,9.337301e-01
2.900000e-01,9.335732e-01
3.000000e-01,9.334110e-01
3.100000e-01,9.332434e-01
3.200000e-01,9.330704e-01
3.300000e-01,9.328921e-01
3.400000e-01,9.327084e-01
3.500000e-01,9.325194e-01
3.600000e-01,9.323250e-01
3.700000e-01,9.321253e-01
3.800000e-01,9.319202e-01
3.900000e-01,9.317098e-01
4.000000e-01,9.314941e-01
4.100000e-01,9.312729e-01
4.200000e-01,9.310465e-01
4.300000e-01,9.308147e-01
4.400000e-01,9.305776e-01
4.500000e-01,9.303351e-01
4.600000e-01,9.300873e-01
4.700000e-01,9.298341e-01
4.800000e-01,9.295757e-01
4.900000e-01,9.293118e-01
5.000000e-01,9.290427e-01
5.100000e-01,9.287682e-01
5.200000e-01,9.284884e-01
5.300000e-01,9.282033e-01
5.400000e-01,9.279128e-01
5.500000e-01,9.276171e-01
5.600000e-01,9.273160e-01
5.700000e-01,9.270096e-01
5.800000e-01,9.266978e-01
5.900000e-01,9.263808e-01
6.000000e-01,9.260584e-01
6.100000e-01,9.257308e-01
6.200000e-01,9.253978e-01
6.300000e-01,9.250595e-01
6.400000e-01,9.247159e-01
6.500000e-01,9.243670e-01
6.600000e-01,9.240129e-01
6.700000e-01,9.236534e-01
6.800000e-01,9.232886e-01
6.900000e-01,9.229186e-01
7.000000e-01,9.225432e-01
7.100000e-01,9.221626e-01
7.200000e-01,9.217767e-01
7.300000e-01,9.213855e-01
7.400000e-01,9.209891e-01
7.500000e-01,9.205873e-01
7.600000e-01,9.201803e-01
7.700000e-01,9.197681e-01
7.800000e-01,9.193505e-01
7.900000e-01,9.189278e-01
8.000000e-01,9.184997e-01
8.100000e-01,9.180664e-01
8.200000e-01,9.176279e-01
8.300000e-01,9.171841e-01
8.400000e-01,9.167351e-01
8.500000e-01,9.162808e-01
8.600000e-01,9.158213e-01
8.700000e-01,9.153566e-01
8.800000e-01,9.148866e-01
8.900000e-01,9.144114e-01
9.000000e-01,9.139310e-01
9.100000e-01,9.134454e-01
9.200000e-01,9.129546e-01
9.300000e-01,9.124586e-01
9.400000e-01,9.119574e-01
9.500000e-01,9.114509e-01
9.600000e-01,9.109393e-01
9.700000e-01,9.104225e-01
9.800000e-01,9.099006e-01
9.900000e-01,9.093775e-01
