x,u
0.000000e+00,9.964633e-01
1.000000e-02,9.964555e-01
2.000000e-02,9.964484e-01
3.000000e-02,9.964393e-01
4.000000e-02,9.964276e-01
5.000000e-02,9.964133e-01
6.000000e-02,9.963963e-01
7.000000e-02,9.963765e-01
8.000000e-02,9.963540e-01
9.000000e-02,9.963287e-01
1.000000e-01,9.963006e-01
1.100000e-01,9.962697e-01
1.200000e-01,9.962359e-01
1.300000e-01,9.961993e-01
1.400000e-01,9.961598e-01
1.500000e-01,9.961175e-01
1.600000e-01,9.960722e-01
1.700000e-01,9.960239e-01
1.800000e-01,9.959727e-01
1.900000e-01,9.959184e-01
2.000000e-01,9.958612e-01
2.100000e-01,9.958008e-01
2.200000e-01,9.957373e-01
2.300000e-01,9.956707e-01
2.400000e-01,9.956009e-01
2.500000e-01,9.955279e-01
2.600000e-01,9.954517e-01
2.700000e-01,9.953721e-01
2.800000e-01,9.952892e-01
2.900000e-01,9.952029e-01
3.000000e-01,9.951132e-01
3.100000e-01,9.950200e-01
3.200000e-01,9.949233e-01
3.300000e-01,9.948229e-01
3.400000e-01,9.947190e-01
3.500000e-01,9.946114e-01
3.600000e-01,9.945001e-01
3.700000e-01,9.943849e-01
3.800000e-01,9.942660e-01
3.900000e-01,9.941431e-01
4.000000e-01,9.940163e-01
4.100000e-01,9.938855e-01
4.200000e-01,9.937507e-01
4.300000e-01,9.936117e-01
4.400000e-01,9.934685e-01
4.500000e-01,9.933210e-01
4.600000e-01,9.931693e-01
4.700000e-01,9.930132e-01
4.800000e-01,9.928527e-01
4.900000e-01,9.926876e-01
5.000000e-01,9.925180e-01
5.100000e-01,9.923438e-01
5.200000e-01,9.921649e-01
5.300000e-01,9.919812e-01
5.400000e-01,9.917927e-01
5.500000e-01,9.915993e-01
5.600000e-01,9.914010e-01
5.700000e-01,9.911976e-01
5.800000e-01,9.909892e-01
5.900000e-01,9.907756e-01
6.000000e-01,9.905567e-01
6.100000e-01,9.903326e-01
6.200000e-01,9.901031e-01
6.300000e-01,9.898682e-01
6.400000e-01,9.896278e-01
6.500000e-01,9.893818e-01
6.600000e-01,9.891302e-01
6.700000e-01,9.888729e-01
6.800000e-01,9.886099e-01
6.900000e-01,9.883410e-01
7.000000e-01,9.880662e-01
7.100000e-01,9.877855e-01
7.200000e-01,9.874987e-01
7.300000e-01,9.872059e-01
7.400000e-01,9.869069e-01
7.500000e-01,9.866016e-01
7.600000e-01,9.862901e-01
7.700000e-01,9.859723e-01
7.800000e-01,9.856481e-01
7.900000e-01,9.853174e-01
8.000000e-01,9.849801e-01
8.100000e-01,9.846363e-01
8.200000e-01,9.842859e-01
8.300000e-01,9.839288e-01
8.400000e-01,9.835649e-01
8.500000e-01,9.831942e-01
8.600000e-01,9.828167e-01
8.700000e-01,9.824322e-01
8.800000e-01,9.820408e-01
8.900000e-01,9.816424e-01
9.000000e-01,9.812370e-01
9.100000e-01,9.808244e-01
9.200000e-01,9.804047e-01
9.300000e-01,9.799778e-01
9.400000e-01,9.795436e-01
9.500000e-01,9.791022e-01
9.600000e-01,9.786535e-01
9.700000e-01,9.781974e-01
9.800000e-01,9.777339e-01
9.900000e-01,9.772674e-01
