x,u
0.000000e+00,9.655799e-01
1.000000e-02,9.655648e-01
2.000000e-02,9.655510e-01
3.000000e-02,9.655333e-01
4.000000e-02,9.655107e-01
5.000000e-02,9.654830e-01
6.000000e-02,9.654500e-01
7.000000e-02,9.654118e-01
8.000000e-02,9.653684e-01
9.000000e-02,9.653197e-01
1.000000e-01,9.652656e-01
1.100000e-01,9.652063e-01
1.200000e-01,9.651417e-01
1.300000e-01,9.650719e-01
1.400000e-01,9.649967e-01
1.500000e-01,9.649163e-01
1.600000e-01,9.648305e-01
1.700000e-01,9.647395e-01
1.800000e-01,9.646431e-01
1.900000e-01,9.645415e-01
2.000000e-01,9.644345e-01
2.100000e-01,9.643223e-01
2.200000e-01,9.642047e-01
2.300000e-01,9.640818e-01
2.400000e-01,9.639536e-01
2.500000e-01,9.638202e-01
2.600000e-01,9.636813e-01
2.700000e-01,9.635372e-01
2.800000e-01,9.633877e-01
2.900000e-01,9.632330e-01
3.000000e-01,9.630728e-01
3.100000e-01,9.629074e-01
3.200000e-01,9.627366e-01
3.300000e-01,9.625605e-01
3.400000e-01,9.623790e-01
3.500000e-01,9.621922e-01
3.600000e-01,9.620000e-01
3.700000e-01,9.618025e-01
3.800000e-01,9.615996e-01
3.900000e-01,9.613914e-01
4.000000e-01,9.611777e-01
4.100000e-01,9.609588e-01
4.200000e-01,9.607344e-01
4.300000e-01,9.605047e-01
4.400000e-01,9.602695e-01
4.500000e-01,9.600290e-01
4.600000e-01,9.597831e-01
4.700000e-01,9.595318e-01
4.800000e-01,9.592752e-01
4.900000e-01,9.590131e-01
5.000000e-01,9.587456e-01
5.100000e-01,9.584726e-01
5.200000e-01,9.581943e-01
5.300000e-01,9.579106e-01
5.400000e-01,9.576214e-01
5.500000e-01,9.573268e-01
5.600000e-01,9.570268e-01
5.700000e-01,9.567213e-01
5.800000e-01,9.564104e-01
5.900000e-01,9.560941e-01
6.000000e-01,9.557723e-01
6.100000e-01,9.554450e-01
6.200000e-01,9.551123e-01
6.300000e-01,9.547742e-01
6.400000e-01,9.544306e-01
6.500000e-01,9.540815e-01
6.600000e-01,9.537269e-01
6.700000e-01,9.533669e-01
6.800000e-01,9.530014e-01
6.900000e-01,9.526304e-01
7.000000e-01,9.522540e-01
7.100000e-01,9.518721e-01
7.200000e-01,9.514846e-01
7.300000e-01,9.510917e-01
7.400000e-01,9.506933e-01
7.500000e-01,9.502894e-01
7.600000e-01,9.498800e-01
7.700000e-01,9.494651e-01
7.800000e-01,9.490448e-01
7.900000e-01,9.486189e-01
8.000000e-01,9.481875e-01
8.100000e-01,9.477506e-01
8.200000e-01,9.473081e-01
8.300000e-01,9.468602e-01
8.400000e-01,9.464068e-01
8.500000e-01,9.459479e-01
8.600000e-01,9.454834e-01
8.700000e-01,9.450134e-01
8.800000e-01,9.445380e-01
8.900000e-01,9.440570e-01
9.000000e-01,9.435705e-01
9.100000e-01,9.430785e-01
9.200000e-01,9.425809e-01
9.300000e-01,9.420779e-01
9.400000e-01,9.415694e-01
9.500000e-01,9.410553e-01
9.600000e-01,9.405357e-01
9.700000e-01,9.400106e-01
9.800000e-01,9.394801e-01
9.900000e-01,9.389482e-01
