x,u
0.000000e+00,9.424557e-01
1.000000e-02,9.424403e-01
2.000000e-02,9.424262e-01
3.000000e-02,9.424082e-01
4.000000e-02,9.423851e-01
5.000000e-02,9.423569e-01
6.000000e-02,9.423233e-01
7.000000e-02,9.422843e-01
8.000000e-02,9.422400e-01
9.000000e-02,9.421903e-01
1.000000e-01,9.421352e-01
1.100000e-01,9.420747e-01
1.200000e-01,9.420089e-01
1.300000e-01,9.419376e-01
1.400000e-01,9.418610e-01
1.500000e-01,9.417790e-01
1.600000e-01,9.416917e-01
1.700000e-01,9.415989e-01
1.800000e-01,9.415007e-01
1.900000e-01,9.413972e-01
2.000000e-01,9.412883e-01
2.100000e-01,9.411740e-01
2.200000e-01,9.410543e-01
2.300000e-01,9.409293e-01
2.400000e-01,9.407989e-01
2.500000e-01,9.406631e-01
2.600000e-01,9.405219e-01
2.700000e-01,9.403753e-01
2.800000e-01,9.402234e-01
2.900000e-01,9.400660e-01
3.000000e-01,9.399033e-01
3.100000e-01,9.397353e-01
3.200000e-01,9.395618e-01
3.300000e-01,9.393830e-01
3.400000e-01,9.391988e-01
3.500000e-01,9.390092e-01
3.600000e-01,9.388143e-01
3.700000e-01,9.386140e-01
3.800000e-01,9.384083e-01
3.900000e-01,9.381972e-01
4.000000e-01,9.379808e-01
4.100000e-01,9.377590e-01
4.200000e-01,9.375319e-01
4.300000e-01,9.372993e-01
4.400000e-01,9.370615e-01
4.500000e-01,9.368182e-01
4.600000e-01,9.365696e-01
4.700000e-01,9.363156e-01
4.800000e-01,9.360562e-01
4.900000e-01,9.357915e-01
5.000000e-01,9.355215e-01
5.100000e-01,9.352460e-01
5.200000e-01,9.349653e-01
5.300000e-01,9.346791e-01
5.400000e-01,9.343876e-01
5.500000e-01,9.340908e-01
5.600000e-01,9.337886e-01
5.700000e-01,9.334810e-01
5.800000e-01,9.331681e-01
5.900000e-01,9.328499e-01
6.000000e-01,9.325263e-01
6.100000e-01,9.321974e-01
6.200000e-01,9.318631e-01
6.300000e-01,9.315235e-01
6.400000e-01,9.311785e-01
6.500000e-01,9.308282e-01
6.600000e-01,9.304726e-01
6.700000e-01,9.301117e-01
6.800000e-01,9.297454e-01
6.900000e-01,9.293738e-01
7.000000e-01,9.289968e-01
7.100000e-01,9.286146e-01
7.200000e-01,9.282270e-01
7.300000e-01,9.278341e-01
7.400000e-01,9.274358e-01
7.500000e-01,9.270323e-01
7.600000e-01,9.266235e-01
7.700000e-01,9.262093e-01
7.800000e-01,9.257898e-01
7.900000e-01,9.253651e-01
8.000000e-01,9.249350e-01
8.100000e-01,9.244997e-01
8.200000e-01,9.240590e-01
8.300000e-01,9.236131e-01
8.400000e-01,9.231618e-01
8.500000e-01,9.227053e-01
8.600000e-01,9.222435e-01
8.700000e-01,9.217764e-01
8.800000e-01,9.213041e-01
8.900000e-01,9.208265e-01
9.000000e-01,9.203436e-01
9.100000e-01,9.198555e-01
9.200000e-01,9.193621e-01
9.300000e-01,9.188634e-01
9.400000e-01,9.183595e-01
9.500000e-01,9.178503e-01
9.600000e-01,9.173359e-01
9.700000e-01,9.168163e-01
9.800000e-01,9.162915e-01
9.900000e-01,9.157655e-01
