x,u
0.000000e+00,9.387401e-01
1.000000e-02,9.387247e-01
2.000000e-02,9.387107e-01
3.000000e-02,9.386927e-01
4.000000e-02,9.386696e-01
5.000000e-02,9.386414e-01
6.000000e-02,9.386078e-01
7.000000e-02,9.385689e-01
8.000000e-02,9.385246e-01
9.000000e-02,9.384750e-01
1.000000e-01,9.384200e-01
1.100000e-01,9.383596e-01
1.200000e-01,9.382938e-01
1.300000e-01,9.382227e-01
1.400000e-01,9.381461e-01
1.500000e-01,9.380642e-01
1.600000e-01,9.379770e-01
1.700000e-01,9.378843e-01
1.800000e-01,9.377863e-01
1.900000e-01,9.376829e-01
2.000000e-01,9.375741e-01
2.100000e-01,9.374599e-01
2.200000e-01,9.373404e-01
2.300000e-01,9.372155e-01
2.400000e-01,9.370853e-01
2.500000e-01,9.369496e-01
2.600000e-01,9.368086e-01
2.700000e-01,9.366623e-01
2.800000e-01,9.365105e-01
2.900000e-01,9.363534e-01
3.000000e-01,9.361909e-01
3.100000e-01,9.360231e-01
3.200000e-01,9.358499e-01
3.300000e-01,9.356713e-01
3.400000e-01,9.354874e-01
3.500000e-01,9.352981e-01
3.600000e-01,9.351035e-01
3.700000e-01,9.349035e-01
3.800000e-01,9.346981e-01
3.900000e-01,9.344874e-01
4.000000e-01,9.342713e-01
4.100000e-01,9.340498e-01
4.200000e-01,9.338230e-01
4.300000e-01,9.335909e-01
4.400000e-01,9.333534e-01
4.500000e-01,9.331105e-01
4.600000e-01,9.328623e-01
4.700000e-01,9.326088e-01
4.800000e-01,9.323499e-01
4.900000e-01,9.320856e-01
5.000000e-01,9.318160e-01
5.100000e-01,9.315411e-01
5.200000e-01,9.312608e-01
5.300000e-01,9.309752e-01
5.400000e-01,9.306843e-01
5.500000e-01,9.303880e-01
5.600000e-01,9.300864e-01
5.700000e-01,9.297794e-01
5.800000e-01,9.294672e-01
5.900000e-01,9.291496e-01
6.000000e-01,9.288266e-01
6.100000e-01,9.284984e-01
6.200000e-01,9.281648e-01
6.300000e-01,9.278259e-01
6.400000e-01,9.274817e-01
6.500000e-01,9.271321e-01
6.600000e-01,9.267773e-01
6.700000e-01,9.264171e-01
6.800000e-01,9.260517e-01
6.900000e-01,9.256809e-01
7.000000e-01,9.253048e-01
7.100000e-01,9.249235e-01
7.200000e-01,9.245368e-01
7.300000e-01,9.241448e-01
7.400000e-01,9.237475e-01
7.500000e-01,9.233450e-01
7.600000e-01,9.229372e-01
7.700000e-01,9.225240e-01
7.800000e-01,9.221056e-01
7.900000e-01,9.216820e-01
8.000000e-01,9.212530e-01
8.100000e-01,9.208188e-01
8.200000e-01,9.203793e-01
8.300000e-01,9.199345e-01
8.400000e-01,9.194845e-01
8.500000e-01,9.190292e-01
8.600000e-01,9.185687e-01
8.700000e-01,9.181029e-01
8.800000e-01,9.176319e-01
8.900000e-01,9.171556e-01
9.000000e-01,9.166741e-01
9.100000e-01,9.161874e-01
9.200000e-01,9.156954e-01
9.300000e-01,9.151982e-01
9.400000e-01,9.146958e-01
9.500000e-01,9.141882e-01
9.600000e-01,9.136754e-01
9.700000e-01,9.131573e-01
9.800000e-01,9.126341e-01
9.900000e-01,9.121097e-01
