x,u
0.000000e+00,9.771539e-01
1.000000e-02,9.771397e-01
2.000000e-02,9.771266e-01
3.000000e-02,9.771099e-01
4.000000e-02,9.770885e-01
5.000000e-02,9.770622e-01
6.000000e-02,9.770310e-01
7.000000e-02,9.769949e-01
8.000000e-02,9.769537e-01
9.000000e-02,9.769076e-01
1.000000e-01,9.768564e-01
1.100000e-01,9.768002e-01
1.200000e-01,9.767390e-01
1.300000e-01,9.766728e-01
1.400000e-01,9.766015e-01
1.500000e-01,9.765252e-01
1.600000e-01,9.764439e-01
1.700000e-01,9.763575e-01
1.800000e-01,9.762661e-01
1.900000e-01,9.761696e-01
2.000000e-01,9.760681e-01
2.100000e-01,9.759615e-01
2.200000e-01,9.758498e-01
2.300000e-01,9.757331e-01
2.400000e-01,9.756112e-01
2.500000e-01,9.754843e-01
2.600000e-01,9.753522e-01
2.700000e-01,9.752151e-01
2.800000e-01,9.750728e-01
2.900000e-01,9.749254e-01
3.000000e-01,9.747729e-01
3.100000e-01,9.746152e-01
3.200000e-01,9.744524e-01
3.300000e-01,9.742843e-01
3.400000e-01,9.741112e-01
3.500000e-01,9.739328e-01
3.600000e-01,9.737492e-01
3.700000e-01,9.735605e-01
3.800000e-01,9.733665e-01
3.900000e-01,9.731673e-01
4.000000e-01,9.729629e-01
4.100000e-01,9.727532e-01
4.200000e-01,9.725382e-01
4.300000e-01,9.723180e-01
4.400000e-01,9.720925e-01
4.500000e-01,9.718617e-01
4.600000e-01,9.716256e-01
4.700000e-01,9.713842e-01
4.800000e-01,9.711375e-01
4.900000e-01,9.708854e-01
5.000000e-01,9.706280e-01
5.100000e-01,9.703652e-01
5.200000e-01,9.700970e-01
5.300000e-01,9.698235e-01
5.400000e-01,9.695446e-01
5.500000e-01,9.692602e-01
5.600000e-01,9.689704e-01
5.700000e-01,9.686752e-01
5.800000e-01,9.683746e-01
5.900000e-01,9.680685e-01
6.000000e-01,9.677569e-01
6.100000e-01,9.674398e-01
6.200000e-01,9.671173e-01
6.300000e-01,9.667892e-01
6.400000e-01,9.664557e-01
6.500000e-01,9.661166e-01
6.600000e-01,9.657719e-01
6.700000e-01,9.654218e-01
6.800000e-01,9.650660e-01
6.900000e-01,9.647047e-01
7.000000e-01,9.643378e-01
7.100000e-01,9.639654e-01
7.200000e-01,9.635873e-01
7.300000e-01,9.632036e-01
7.400000e-01,9.628143e-01
7.500000e-01,9.624193e-01
7.600000e-01,9.620187e-01
7.700000e-01,9.616125e-01
7.800000e-01,9.612006e-01
7.900000e-01,9.607830e-01
8.000000e-01,9.603598e-01
8.100000e-01,9.599309e-01
8.200000e-01,9.594962e-01
8.300000e-01,9.590559e-01
8.400000e-01,9.586099e-01
8.500000e-01,9.581581e-01
8.600000e-01,9.577006e-01
8.700000e-01,9.572374e-01
8.800000e-01,9.567685e-01
8.900000e-01,9.562938e-01
9.000000e-01,9.558134e-01
9.100000e-01,9.553272e-01
9.200000e-01,9.548352e-01
9.300000e-01,9.543375e-01
9.400000e-01,9.538340e-01
9.500000e-01,9.533248e-01
9.600000e-01,9.528097e-01
9.700000e-01,9.522889e-01
9.800000e-01,9.517623e-01
9.900000e-01,9.512342e-01
