x,u
0.000000e+00,9.736633e-01
1.000000e-02,9.736486e-01
2.000000e-02,9.736353e-01
3.000000e-02,9.736182e-01
4.000000e-02,9.735963e-01
5.000000e-02,9.735694e-01
6.000000e-02,9.735375e-01
7.000000e-02,9.735005e-01
8.000000e-02,9.734584e-01
9.000000e-02,9.734112e-01
1.000000e-01,9.733589e-01
1.100000e-01,9.733014e-01
1.200000e-01,9.732388e-01
1.300000e-01,9.731711e-01
1.400000e-01,9.730982e-01
1.500000e-01,9.730202e-01
1.600000e-01,9.729371e-01
1.700000e-01,9.728488e-01
1.800000e-01,9.727553e-01
1.900000e-01,9.726567e-01
2.000000e-01,9.725529e-01
2.100000e-01,9.724440e-01
2.200000e-01,9.723299e-01
2.300000e-01,9.722106e-01
2.400000e-01,9.720862e-01
2.500000e-01,9.719565e-01
2.600000e-01,9.718217e-01
2.700000e-01,9.716817e-01
2.800000e-01,9.715364e-01
2.900000e-01,9.713860e-01
3.000000e-01,9.712303e-01
3.100000e-01,9.710694e-01
3.200000e-01,9.709033e-01
3.300000e-01,9.707319e-01
3.400000e-01,9.705553e-01
3.500000e-01,9.703734e-01
3.600000e-01,9.701863e-01
3.700000e-01,9.699939e-01
3.800000e-01,9.697962e-01
3.900000e-01,9.695933e-01
4.000000e-01,9.693850e-01
4.100000e-01,9.691715e-01
4.200000e-01,9.689526e-01
4.300000e-01,9.687284e-01
4.400000e-01,9.684989e-01
4.500000e-01,9.682641e-01
4.600000e-01,9.680239e-01
4.700000e-01,9.677783e-01
4.800000e-01,9.675274e-01
4.900000e-01,9.672712e-01
5.000000e-01,9.670095e-01
5.100000e-01,9.667425e-01
5.200000e-01,9.664701e-01
5.300000e-01,9.661922e-01
5.400000e-01,9.659090e-01
5.500000e-01,9.656203e-01
5.600000e-01,9.653262e-01
5.700000e-01,9.650267e-01
5.800000e-01,9.647217e-01
5.900000e-01,9.644112e-01
6.000000e-01,9.640953e-01
6.100000e-01,9.637739e-01
6.200000e-01,9.634471e-01
6.300000e-01,9.631147e-01
6.400000e-01,9.627768e-01
6.500000e-01,9.624335e-01
6.600000e-01,9.620846e-01
6.700000e-01,9.617302e-01
6.800000e-01,9.613702e-01
6.900000e-01,9.610048e-01
7.000000e-01,9.606337e-01
7.100000e-01,9.602572e-01
7.200000e-01,9.598750e-01
7.300000e-01,9.594873e-01
7.400000e-01,9.590940e-01
7.500000e-01,9.586951e-01
7.600000e-01,9.582907e-01
7.700000e-01,9.578806e-01
7.800000e-01,9.574649e-01
7.900000e-01,9.570437e-01
8.000000e-01,9.566168e-01
8.100000e-01,9.561842e-01
8.200000e-01,9.557461e-01
8.300000e-01,9.553023e-01
8.400000e-01,9.548529e-01
8.500000e-01,9.543979e-01
8.600000e-01,9.539372e-01
8.700000e-01,9.534708e-01
8.800000e-01,9.529988e-01
8.900000e-01,9.525212e-01
9.000000e-01,9.520378e-01
9.100000e-01,9.515488e-01
9.200000e-01,9.510542e-01
9.300000e-01,9.505538e-01
9.400000e-01,9.500478e-01
9.500000e-01,9.495361e-01
9.600000e-01,9.490188e-01
9.700000e-01,9.484957e-01
9.800000e-01,9.479670e-01
9.900000e-01,9.474368e-01
