x,u
0.000000e+00,9.905846e-01
1.000000e-02,9.905732e-01
2.000000e-02,9.905627e-01
3.000000e-02,9.905494e-01
4.000000e-02,9.905323e-01
5.000000e-02,9.905114e-01
6.000000e-02,9.904865e-01
7.000000e-02,9.904575e-01
8.000000e-02,9.904246e-01
9.000000e-02,9.903877e-01
1.000000e-01,9.903468e-01
1.100000e-01,9.903018e-01
1.200000e-01,9.902527e-01
1.300000e-01,9.901996e-01
1.400000e-01,9.901424e-01
1.500000e-01,9.900811e-01
1.600000e-01,9.900157e-01
1.700000e-01,9.899462e-01
1.800000e-01,9.898725e-01
1.900000e-01,9.897947e-01
2.000000e-01,9.897127e-01
2.100000e-01,9.896265e-01
2.200000e-01,9.895361e-01
2.300000e-01,9.894415e-01
2.400000e-01,9.893426e-01
2.500000e-01,9.892394e-01
2.600000e-01,9.891320e-01
2.700000e-01,9.890202e-01
2.800000e-01,9.889040e-01
2.900000e-01,9.887835e-01
3.000000e-01,9.886586e-01
3.100000e-01,9.885292e-01
3.200000e-01,9.883954e-01
3.300000e-01,9.882572e-01
3.400000e-01,9.881144e-01
3.500000e-01,9.879670e-01
3.600000e-01,9.878151e-01
3.700000e-01,9.876586e-01
3.800000e-01,9.874975e-01
3.900000e-01,9.873317e-01
4.000000e-01,9.871612e-01
4.100000e-01,9.869859e-01
4.200000e-01,9.868059e-01
4.300000e-01,9.866211e-01
4.400000e-01,9.864315e-01
4.500000e-01,9.862370e-01
4.600000e-01,9.860377e-01
4.700000e-01,9.858334e-01
4.800000e-01,9.856241e-01
4.900000e-01,9.854098e-01
5.000000e-01,9.851905e-01
5.100000e-01,9.849661e-01
5.200000e-01,9.847366e-01
5.300000e-01,9.845019e-01
5.400000e-01,9.842621e-01
5.500000e-01,9.840171e-01
5.600000e-01,9.837668e-01
5.700000e-01,9.835112e-01
5.800000e-01,9.832502e-01
5.900000e-01,9.829839e-01
6.000000e-01,9.827122e-01
6.100000e-01,9.824351e-01
6.200000e-01,9.821525e-01
6.300000e-01,9.818644e-01
6.400000e-01,9.815707e-01
6.500000e-01,9.812714e-01
6.600000e-01,9.809666e-01
6.700000e-01,9.806560e-01
6.800000e-01,9.803398e-01
6.900000e-01,9.800179e-01
7.000000e-01,9.796901e-01
7.100000e-01,9.793566e-01
7.200000e-01,9.790173e-01
7.300000e-01,9.786721e-01
7.400000e-01,9.783210e-01
7.500000e-01,9.779639e-01
7.600000e-01,9.776009e-01
7.700000e-01,9.772319e-01
7.800000e-01,9.768569e-01
7.900000e-01,9.764758e-01
8.000000e-01,9.760886e-01
8.100000e-01,9.756953e-01
8.200000e-01,9.752959e-01
8.300000e-01,9.748903e-01
8.400000e-01,9.744784e-01
8.500000e-01,9.740604e-01
8.600000e-01,9.736360e-01
8.700000e-01,9.732054e-01
8.800000e-01,9.727685e-01
8.900000e-01,9.723252e-01
9.000000e-01,9.718756e-01
9.100000e-01,9.714196e-01
9.200000e-01,9.709572e-01
9.300000e-01,9.704883e-01
9.400000e-01,9.700130e-01
9.500000e-01,9.695312e-01
9.600000e-01,9.690430e-01
9.700000e-01,9.685482e-01
9.800000e-01,9.680469e-01
9.900000e-01,9.675434e-01
