x,u
0.000000e+00,9.994220e-01
1.000000e-02,9.994190e-01
2.000000e-02,9.994163e-01
3.000000e-02,9.994128e-01
4.000000e-02,9.994083e-01
5.000000e-02,9.994027e-01
6.000000e-02,9.993962e-01
7.000000e-02,9.993885e-01
8.000000e-02,9.993797e-01
9.000000e-02,9.993698e-01
1.000000e-01,9.993588e-01
1.100000e-01,9.993466e-01
1.200000e-01,9.993332e-01
1.300000e-01,9.993186e-01
1.400000e-01,9.993028e-01
1.500000e-01,9.992857e-01
1.600000e-01,9.992674e-01
1.700000e-01,9.992477e-01
1.800000e-01,9.992266e-01
1.900000e-01,9.992041e-01
2.000000e-01,9.991802e-01
2.100000e-01,9.991548e-01
2.200000e-01,9.991279e-01
2.300000e-01,9.990995e-01
2.400000e-01,9.990694e-01
2.500000e-01,9.990376e-01
2.600000e-01,9.990041e-01
2.700000e-01,9.989688e-01
2.800000e-01,9.989317e-01
2.900000e-01,9.988928e-01
3.000000e-01,9.988518e-01
3.100000e-01,9.988089e-01
3.200000e-01,9.987638e-01
3.300000e-01,9.987167e-01
3.400000e-01,9.986673e-01
3.500000e-01,9.986156e-01
3.600000e-01,9.985616e-01
3.700000e-01,9.985051e-01
3.800000e-01,9.984462e-01
3.900000e-01,9.983846e-01
4.000000e-01,9.983203e-01
4.100000e-01,9.982534e-01
4.200000e-01,9.981835e-01
4.300000e-01,9.981108e-01
4.400000e-01,9.980350e-01
4.500000e-01,9.979561e-01
4.600000e-01,9.978740e-01
4.700000e-01,9.977886e-01
4.800000e-01,9.976998e-01
4.900000e-01,9.976075e-01
5.000000e-01,9.975117e-01
5.100000e-01,9.974121e-01
5.200000e-01,9.973088e-01
5.300000e-01,9.972015e-01
5.400000e-01,9.970902e-01
5.500000e-01,9.969749e-01
5.600000e-01,9.968553e-01
5.700000e-01,9.967313e-01
5.800000e-01,9.966029e-01
5.900000e-01,9.964700e-01
6.000000e-01,9.963324e-01
6.100000e-01,9.961900e-01
6.200000e-01,9.960427e-01
6.300000e-01,9.958904e-01
6.400000e-01,9.957330e-01
6.500000e-01,9.955703e-01
6.600000e-01,9.954023e-01
6.700000e-01,9.952288e-01
6.800000e-01,9.950496e-01
6.900000e-01,9.948648e-01
7.000000e-01,9.946741e-01
7.100000e-01,9.944775e-01
7.200000e-01,9.942748e-01
7.300000e-01,9.940659e-01
7.400000e-01,9.938507e-01
7.500000e-01,9.936291e-01
7.600000e-01,9.934009e-01
7.700000e-01,9.931661e-01
7.800000e-01,9.929245e-01
7.900000e-01,9.926760e-01
8.000000e-01,9.924205e-01
8.100000e-01,9.921580e-01
8.200000e-01,9.918881e-01
8.300000e-01,9.916110e-01
8.400000e-01,9.913264e-01
8.500000e-01,9.910343e-01
8.600000e-01,9.907346e-01
8.700000e-01,9.904270e-01
8.800000e-01,9.901117e-01
8.900000e-01,9.897884e-01
9.000000e-01,9.894570e-01
9.100000e-01,9.891175e-01
9.200000e-01,9.887698e-01
9.300000e-01,9.884137e-01
9.400000e-01,9.880493e-01
9.500000e-01,9.876763e-01
9.600000e-01,9.872948e-01
9.700000e-01,9.869047e-01
9.800000e-01,9.865058e-01
9.900000e-01,9.861025e-01
