 ,0.000000e+00,1.000000e-02,2.000000e-02,3.000000e-02,4.000000e-02,5.000000e-02,6.000000e-02,7.000000e-02,8.000000e-02,9.000000e-02,1.000000e-01,1.100000e-01,1.200000e-01,1.300000e-01,1.400000e-01,1.500000e-01,1.600000e-01,1.700000e-01,1.800000e-01,1.900000e-01,2.000000e-01,2.100000e-01,2.200000e-01,2.300000e-01,2.400000e-01,2.500000e-01,2.600000e-01,2.700000e-01,2.800000e-01,2.900000e-01,3.000000e-01,3.100000e-01,3.200000e-01,3.300000e-01,3.400000e-01,3.500000e-01,3.600000e-01,3.700000e-01,3.800000e-01,3.900000e-01,4.000000e-01,4.100000e-01,4.200000e-01,4.300000e-01,4.400000e-01,4.500000e-01,4.600000e-01,4.700000e-01,4.800000e-01,4.900000e-01,5.000000e-01,5.100000e-01,5.200000e-01,5.300000e-01,5.400000e-01,5.500000e-01,5.600000e-01,5.700000e-01,5.800000e-01,5.900000e-01,6.000000e-01,6.100000e-01,6.200000e-01,6.300000e-01,6.400000e-01,6.500000e-01,6.600000e-01,6.700000e-01,6.800000e-01,6.900000e-01,7.000000e-01,7.100000e-01,7.200000e-01,7.300000e-01,7.400000e-01,7.500000e-01,7.600000e-01,7.700000e-01,7.800000e-01,7.900000e-01,8.000000e-01,8.100000e-01,8.200000e-01,8.300000e-01,8.400000e-01,8.500000e-01,8.600000e-01,8.700000e-01,8.800000e-01,8.900000e-01,9.000000e-01,9.100000e-01,9.200000e-01,9.300000e-01,9.400000e-01,9.500000e-01,9.600000e-01,9.700000e-01,9.800000e-01,9.900000e-01,
0.000000e+00,1.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,
1.000000e-02,0.000000e+00,3.242576e-08,6.478627e-08,9.704903e-08,1.291817e-07,1.611520e-07,1.929281e-07,2.244780e-07,2.557703e-07,2.867738e-07,3.174576e-07,3.477910e-07,3.777440e-07,4.072867e-07,4.363899e-07,4.650248e-07,4.931628e-07,5.207764e-07,5.478381e-07,5.743213e-07,6.002000e-07,6.254487e-07,6.500425e-07,6.739575e-07,6.971703e-07,7.196581e-07,7.413990e-07,7.623720e-07,7.825567e-07,8.019335e-07,8.204838e-07,8.381897e-07,8.550343e-07,8.710013e-07,8.860757e-07,9.002432e-07,9.134903e-07,9.258047e-07,9.371749e-07,9.475905e-07,9.570417e-07,9.655202e-07,9.730183e-07,9.795295e-07,9.850481e-07,9.895697e-07,9.930906e-07,9.956083e-07,9.971212e-07,9.976289e-07,9.971318e-07,9.956314e-07,9.931303e-07,9.896318e-07,9.851406e-07,9.796622e-07,9.732029e-07,9.657704e-07,9.573731e-07,9.480203e-07,9.377225e-07,9.264909e-07,9.143377e-07,9.012762e-07,8.873204e-07,8.724852e-07,8.567865e-07,8.402408e-07,8.228658e-07,8.046796e-07,7.857015e-07,7.659514e-07,7.454498e-07,7.242182e-07,7.022787e-07,6.796541e-07,6.563679e-07,6.324441e-07,6.079075e-07,5.827834e-07,5.570977e-07,5.308769e-07,5.041478e-07,4.769379e-07,4.492751e-07,4.211877e-07,3.927044e-07,3.638542e-07,3.346667e-07,3.051715e-07,2.753986e-07,2.453784e-07,2.151413e-07,1.847179e-07,1.541391e-07,1.234358e-07,9.263919e-08,6.178023e-08,3.089013e-08,0.000000e+00,
2.000000e-02,0.000000e+00,6.478627e-08,1.294422e-07,1.939028e-07,2.581034e-07,3.219798e-07,3.854679e-07,4.485043e-07,5.110259e-07,5.729705e-07,6.342763e-07,6.948821e-07,7.547278e-07,8.137539e-07,8.719017e-07,9.291137e-07,9.853333e-07,1.040505e-06,1.094574e-06,1.147487e-06,1.199192e-06,1.249639e-06,1.298777e-06,1.346559e-06,1.392938e-06,1.437868e-06,1.481306e-06,1.523210e-06,1.563539e-06,1.602253e-06,1.639317e-06,1.674693e-06,1.708348e-06,1.740250e-06,1.770368e-06,1.798675e-06,1.825142e-06,1.849746e-06,1.872464e-06,1.893274e-06,1.912157e-06,1.929097e-06,1.944078e-06,1.957088e-06,1.968114e-06,1.977148e-06,1.984183e-06,1.989213e-06,1.992236e-06,1.993250e-06,1.992257e-06,1.989259e-06,1.984262e-06,1.977272e-06,1.968299e-06,1.957353e-06,1.944447e-06,1.929597e-06,1.912819e-06,1.894133e-06,1.873558e-06,1.851117e-06,1.826835e-06,1.800739e-06,1.772855e-06,1.743214e-06,1.711849e-06,1.678791e-06,1.644075e-06,1.607740e-06,1.569822e-06,1.530361e-06,1.489399e-06,1.446979e-06,1.403144e-06,1.357940e-06,1.311415e-06,1.263615e-06,1.214591e-06,1.164394e-06,1.113074e-06,1.060685e-06,1.007281e-06,9.529159e-07,8.976460e-07,8.415277e-07,7.846183e-07,7.269761e-07,6.686598e-07,6.097288e-07,5.502430e-07,4.902629e-07,4.298495e-07,3.690640e-07,3.079679e-07,2.466232e-07,1.850919e-07,1.234361e-07,6.171808e-08,0.000000e+00,
3.000000e-02,0.000000e+00,9.704903e-08,1.939028e-07,2.904640e-07,3.866357e-07,4.823217e-07,5.774261e-07,6.718538e-07,7.655106e-07,8.583028e-07,9.501380e-07,1.040925e-06,1.130573e-06,1.218993e-06,1.306098e-06,1.391801e-06,1.476017e-06,1.558663e-06,1.639658e-06,1.718921e-06,1.796375e-06,1.871943e-06,1.945552e-06,2.017128e-06,2.086603e-06,2.153908e-06,2.218978e-06,2.281750e-06,2.342161e-06,2.400156e-06,2.455676e-06,2.508669e-06,2.559084e-06,2.606873e-06,2.651990e-06,2.694392e-06,2.734040e-06,2.770897e-06,2.804928e-06,2.836101e-06,2.864388e-06,2.889764e-06,2.912205e-06,2.931693e-06,2.948210e-06,2.961743e-06,2.972281e-06,2.979816e-06,2.984344e-06,2.985864e-06,2.984376e-06,2.979885e-06,2.972399e-06,2.961929e-06,2.948487e-06,2.932090e-06,2.912758e-06,2.890512e-06,2.865379e-06,2.837387e-06,2.806566e-06,2.772950e-06,2.736576e-06,2.697484e-06,2.655715e-06,2.611313e-06,2.564328e-06,2.514807e-06,2.462804e-06,2.408374e-06,2.351573e-06,2.292462e-06,2.231101e-06,2.167556e-06,2.101892e-06,2.034178e-06,1.964483e-06,1.892880e-06,1.819443e-06,1.744247e-06,1.667371e-06,1.588893e-06,1.508894e-06,1.427456e-06,1.344662e-06,1.260598e-06,1.175348e-06,1.089001e-06,1.001644e-06,9.133660e-07,8.242570e-07,7.344077e-07,6.439091e-07,5.528532e-07,4.613321e-07,3.694385e-07,2.772654e-07,1.849058e-07,9.245290e-08,0.000000e+00,
4.000000e-02,0.000000e+00,1.291817e-07,2.581034e-07,3.866357e-07,5.146497e-07,6.420170e-07,7.686102e-07,8.943027e-07,1.018969e-06,1.142484e-06,1.264726e-06,1.385572e-06,1.504902e-06,1.622598e-06,1.738543e-06,1.852622e-06,1.964722e-06,2.074732e-06,2.182544e-06,2.288051e-06,2.391150e-06,2.491738e-06,2.589718e-06,2.684994e-06,2.777471e-06,2.867061e-06,2.953675e-06,3.037230e-06,3.117644e-06,3.194840e-06,3.268743e-06,3.339282e-06,3.406389e-06,3.470000e-06,3.530056e-06,3.586498e-06,3.639273e-06,3.688333e-06,3.733631e-06,3.775125e-06,3.812778e-06,3.846556e-06,3.876428e-06,3.902368e-06,3.924354e-06,3.942367e-06,3.956394e-06,3.966424e-06,3.972452e-06,3.974474e-06,3.972494e-06,3.966516e-06,3.956552e-06,3.942614e-06,3.924722e-06,3.902896e-06,3.877163e-06,3.847552e-06,3.814098e-06,3.776837e-06,3.735811e-06,3.691066e-06,3.642648e-06,3.590612e-06,3.535014e-06,3.475911e-06,3.413369e-06,3.347452e-06,3.278231e-06,3.205779e-06,3.130172e-06,3.051489e-06,2.969812e-06,2.885227e-06,2.797822e-06,2.707687e-06,2.614917e-06,2.519606e-06,2.421855e-06,2.321762e-06,2.219433e-06,2.114971e-06,2.008484e-06,1.900082e-06,1.789876e-06,1.677978e-06,1.564503e-06,1.449566e-06,1.333285e-06,1.215779e-06,1.097166e-06,9.775678e-07,8.571054e-07,7.359011e-07,6.140777e-07,4.917584e-07,3.690671e-07,2.461275e-07,1.230638e-07,0.000000e+00,
5.000000e-02,0.000000e+00,1.611520e-07,3.219798e-07,4.823217e-07,6.420170e-07,8.009057e-07,9.588286e-07,1.115628e-06,1.271147e-06,1.425230e-06,1.577725e-06,1.728478e-06,1.877341e-06,2.024165e-06,2.168804e-06,2.311116e-06,2.450958e-06,2.588194e-06,2.722688e-06,2.854306e-06,2.982920e-06,3.108402e-06,3.230631e-06,3.349486e-06,3.464850e-06,3.576611e-06,3.684661e-06,3.788894e-06,3.889210e-06,3.985510e-06,4.077703e-06,4.165699e-06,4.249414e-06,4.328768e-06,4.403686e-06,4.474097e-06,4.539933e-06,4.601134e-06,4.657643e-06,4.709407e-06,4.756378e-06,4.798515e-06,4.835780e-06,4.868139e-06,4.895566e-06,4.918038e-06,4.935536e-06,4.948049e-06,4.955568e-06,4.958091e-06,4.955620e-06,4.948164e-06,4.935733e-06,4.918346e-06,4.896026e-06,4.868798e-06,4.836697e-06,4.799758e-06,4.758024e-06,4.711542e-06,4.660363e-06,4.604543e-06,4.544144e-06,4.479230e-06,4.409871e-06,4.336142e-06,4.258121e-06,4.175891e-06,4.089539e-06,3.999156e-06,3.904838e-06,3.806682e-06,3.704791e-06,3.599273e-06,3.490237e-06,3.377795e-06,3.262065e-06,3.143167e-06,3.021223e-06,2.896360e-06,2.768705e-06,2.638391e-06,2.505551e-06,2.370321e-06,2.232840e-06,2.093250e-06,1.951691e-06,1.808309e-06,1.663251e-06,1.516664e-06,1.368696e-06,1.219500e-06,1.069225e-06,9.180244e-07,7.660517e-07,6.134605e-07,4.604050e-07,3.070399e-07,1.535200e-07,0.000000e+00,
6.000000e-02,0.000000e+00,1.929281e-07,3.854679e-07,5.774261e-07,7.686102e-07,9.588286e-07,1.147891e-06,1.335608e-06,1.521792e-06,1.706258e-06,1.888821e-06,2.069300e-06,2.247516e-06,2.423290e-06,2.596450e-06,2.766822e-06,2.934239e-06,3.098535e-06,3.259548e-06,3.417119e-06,3.571093e-06,3.721319e-06,3.867648e-06,4.009939e-06,4.148050e-06,4.281849e-06,4.411204e-06,4.535990e-06,4.656086e-06,4.771375e-06,4.881746e-06,4.987093e-06,5.087315e-06,5.182317e-06,5.272007e-06,5.356301e-06,5.435119e-06,5.508388e-06,5.576039e-06,5.638009e-06,5.694243e-06,5.744688e-06,5.789301e-06,5.828041e-06,5.860876e-06,5.887778e-06,5.908727e-06,5.923707e-06,5.932709e-06,5.935729e-06,5.932772e-06,5.923844e-06,5.908963e-06,5.888148e-06,5.861426e-06,5.828830e-06,5.790398e-06,5.746176e-06,5.696213e-06,5.640565e-06,5.579295e-06,5.512469e-06,5.440159e-06,5.362446e-06,5.279411e-06,5.191144e-06,5.097739e-06,4.999295e-06,4.895916e-06,4.787711e-06,4.674795e-06,4.557284e-06,4.435303e-06,4.308979e-06,4.178443e-06,4.043830e-06,3.905280e-06,3.762938e-06,3.616949e-06,3.467465e-06,3.314640e-06,3.158630e-06,2.999596e-06,2.837702e-06,2.673113e-06,2.505997e-06,2.336526e-06,2.164872e-06,1.991211e-06,1.815720e-06,1.638576e-06,1.459961e-06,1.280055e-06,1.099041e-06,9.171020e-07,7.344228e-07,5.511878e-07,3.675822e-07,1.837911e-07,0.000000e+00,
7.000000e-02,0.000000e+00,2.244780e-07,4.485043e-07,6.718538e-07,8.943027e-07,1.115628e-06,1.335608e-06,1.554023e-06,1.770654e-06,1.985286e-06,2.197704e-06,2.407698e-06,2.615057e-06,2.819576e-06,3.021053e-06,3.219287e-06,3.414082e-06,3.605246e-06,3.792589e-06,3.975928e-06,4.155082e-06,4.329874e-06,4.500133e-06,4.665692e-06,4.826390e-06,4.982069e-06,5.132578e-06,5.277770e-06,5.417505e-06,5.551648e-06,5.680068e-06,5.802643e-06,5.919255e-06,6.029792e-06,6.134149e-06,6.232228e-06,6.323935e-06,6.409186e-06,6.487900e-06,6.560005e-06,6.625434e-06,6.684129e-06,6.736037e-06,6.781112e-06,6.819317e-06,6.850619e-06,6.874993e-06,6.892423e-06,6.902897e-06,6.906411e-06,6.902970e-06,6.892583e-06,6.875268e-06,6.851049e-06,6.819957e-06,6.782030e-06,6.737314e-06,6.685860e-06,6.627726e-06,6.562979e-06,6.491688e-06,6.413934e-06,6.329800e-06,6.239377e-06,6.142764e-06,6.040062e-06,5.931382e-06,5.816840e-06,5.696555e-06,5.570656e-06,5.439273e-06,5.302546e-06,5.160618e-06,5.013635e-06,4.861752e-06,4.705126e-06,4.543919e-06,4.378299e-06,4.208436e-06,4.034507e-06,3.856689e-06,3.675167e-06,3.490126e-06,3.301757e-06,3.110252e-06,2.915808e-06,2.718623e-06,2.518898e-06,2.316838e-06,2.112648e-06,1.906536e-06,1.698711e-06,1.489385e-06,1.278769e-06,1.067078e-06,8.545244e-07,6.413247e-07,4.276936e-07,2.138469e-07,0.000000e+00,
8.000000e-02,0.000000e+00,2.557703e-07,5.110259e-07,7.655106e-07,1.018969e-06,1.271147e-06,1.521792e-06,1.770654e-06,2.017484e-06,2.262036e-06,2.504065e-06,2.743332e-06,2.979597e-06,3.212626e-06,3.442189e-06,3.668057e-06,3.890006e-06,4.107818e-06,4.321278e-06,4.530174e-06,4.734302e-06,4.933460e-06,5.127453e-06,5.316092e-06,5.499191e-06,5.676571e-06,5.848061e-06,6.013494e-06,6.172708e-06,6.325550e-06,6.471872e-06,6.611534e-06,6.744401e-06,6.870347e-06,6.989252e-06,7.101003e-06,7.205495e-06,7.302629e-06,7.392316e-06,7.474472e-06,7.549022e-06,7.615899e-06,7.675043e-06,7.726402e-06,7.769932e-06,7.805598e-06,7.833370e-06,7.853229e-06,7.865163e-06,7.869168e-06,7.865247e-06,7.853412e-06,7.833683e-06,7.806087e-06,7.770661e-06,7.727448e-06,7.676498e-06,7.617871e-06,7.551634e-06,7.477860e-06,7.396632e-06,7.308039e-06,7.212176e-06,7.109149e-06,6.999067e-06,6.882049e-06,6.758219e-06,6.627709e-06,6.490657e-06,6.347207e-06,6.197510e-06,6.041723e-06,5.880009e-06,5.712537e-06,5.539482e-06,5.361022e-06,5.177343e-06,4.988635e-06,4.795094e-06,4.596918e-06,4.394313e-06,4.187486e-06,3.976651e-06,3.762023e-06,3.543822e-06,3.322272e-06,3.097600e-06,2.870034e-06,2.639806e-06,2.407152e-06,2.172308e-06,1.935512e-06,1.697005e-06,1.457030e-06,1.215828e-06,9.736454e-07,7.307255e-07,4.873142e-07,2.436572e-07,0.000000e+00,
