1.000000e+00,7.515514e-01,5.375810e-01,3.557266e-01,2.121435e-01,9.940391e-02,1.490976e-02,-4.813854e-02,-9.253462e-02,-1.228498e-01,-1.416003e-01,-1.518609e-01,-1.555658e-01,-1.545097e-01,-1.497610e-01,-1.421182e-01,-1.320043e-01,-1.196988e-01,-1.053527e-01,-8.909273e-02,-7.103357e-02,-5.131698e-02,-3.008954e-02,-7.535159e-03,1.628180e-02,4.128685e-02,6.719299e-02,9.372429e-02,1.206289e-01,1.476914e-01,1.747191e-01,2.015300e-01,2.279444e-01,2.537790e-01,2.788437e-01,3.029416e-01,3.258673e-01,3.474106e-01,3.673524e-01,3.854778e-01,4.015679e-01,4.154402e-01,4.269272e-01,4.359735e-01,4.425400e-01,4.468048e-01,4.487927e-01,4.694134e-01,
1.000000e+00,7.515514e-01,5.375810e-01,3.557266e-01,2.121435e-01,9.940391e-02,1.490976e-02,-4.813854e-02,-9.253462e-02,-1.228498e-01,-1.416003e-01,-1.518609e-01,-1.555658e-01,-1.545097e-01,-1.497610e-01,-1.421182e-01,-1.320043e-01,-1.196988e-01,-1.053527e-01,-8.909273e-02,-7.103357e-02,-5.131698e-02,-3.008954e-02,-7.535159e-03,1.628180e-02,4.128685e-02,6.719299e-02,9.372429e-02,1.206289e-01,1.476914e-01,1.747191e-01,2.015300e-01,2.279444e-01,2.537790e-01,2.788437e-01,3.029416e-01,3.258673e-01,3.474106e-01,3.673524e-01,3.854778e-01,4.015679e-01,4.154402e-01,4.269272e-01,4.359735e-01,4.425400e-01,4.468048e-01,4.487927e-01,4.487927e-01,
1.000000e+00,7.515046e-01,5.376392e-01,3.557353e-01,2.122178e-01,9.940749e-02,1.498024e-02,-4.800030e-02,-9.220271e-02,-1.222494e-01,-1.407101e-01,-1.507351e-01,-1.543251e-01,-1.532847e-01,-1.486775e-01,-1.412645e-01,-1.314344e-01,-1.194284e-01,-1.053692e-01,-8.936065e-02,-7.150218e-02,-5.192446e-02,-3.076898e-02,-8.209892e-03,1.564722e-02,4.067795e-02,6.661422e-02,9.319028e-02,1.201524e-01,1.472796e-01,1.743729e-01,2.012457e-01,2.277160e-01,2.535991e-01,2.787049e-01,3.028370e-01,3.257909e-01,3.473574e-01,3.673184e-01,3.854597e-01,4.015632e-01,4.154471e-01,4.269437e-01,4.359985e-01,4.425717e-01,4.468419e-01,4.488352e-01,4.488352e-01,
1.000000e+00,7.513704e-01,5.377748e-01,3.557297e-01,2.123598e-01,9.938185e-02,1.505069e-02,-4.777828e-02,-9.159332e-02,-1.211291e-01,-1.390905e-01,-1.487453e-01,-1.521941e-01,-1.512385e-01,-1.469186e-01,-1.399272e-01,-1.305943e-01,-1.191010e-01,-1.055266e-01,-8.994138e-02,-7.242404e-02,-5.309234e-02,-3.208551e-02,-9.572473e-03,1.430670e-02,3.937470e-02,6.537062e-02,9.203603e-02,1.191136e-01,1.463726e-01,1.736021e-01,2.006070e-01,2.271986e-01,2.531895e-01,2.783883e-01,3.025994e-01,3.256192e-01,3.472408e-01,3.672473e-01,3.854271e-01,4.015627e-01,4.154745e-01,4.269943e-01,4.360692e-01,4.426583e-01,4.469406e-01,4.489444e-01,4.489444e-01,
1.000000e+00,7.510968e-01,5.378966e-01,3.556155e-01,2.124549e-01,9.928878e-02,1.514127e-02,-4.733777e-02,-9.051298e-02,-1.192832e-01,-1.365758e-01,-1.457995e-01,-1.491622e-01,-1.484304e-01,-1.445876e-01,-1.382256e-01,-1.295931e-01,-1.187957e-01,-1.058595e-01,-9.081627e-02,-7.372256e-02,-5.468541e-02,-3.384575e-02,-1.138426e-02,1.250900e-02,3.762452e-02,6.370801e-02,9.049661e-02,1.177271e-01,1.451576e-01,1.725651e-01,1.997439e-01,2.264977e-01,2.526347e-01,2.779614e-01,3.022824e-01,3.253953e-01,3.470952e-01,3.671674e-01,3.854026e-01,4.015847e-01,4.155365e-01,4.270895e-01,4.361929e-01,4.428043e-01,4.471035e-01,4.491186e-01,4.491186e-01,
1.000000e+00,7.506947e-01,5.379868e-01,3.554277e-01,2.125558e-01,9.929825e-02,1.550989e-02,-4.634574e-02,-8.860211e-02,-1.163632e-01,-1.328793e-01,-1.417120e-01,-1.451601e-01,-1.449046e-01,-1.418236e-01,-1.363720e-01,-1.286930e-01,-1.188057e-01,-1.066767e-01,-9.229916e-02,-7.571069e-02,-5.701575e-02,-3.636692e-02,-1.396390e-02,9.976678e-03,3.520826e-02,6.145583e-02,8.844428e-02,1.159010e-01,1.435720e-01,1.712214e-01,1.986328e-01,2.256019e-01,2.519320e-01,2.774278e-01,3.018943e-01,3.251307e-01,3.469347e-01,3.670940e-01,3.854028e-01,4.016464e-01,4.156507e-01,4.272472e-01,4.363875e-01,4.430278e-01,4.473488e-01,4.493774e-01,4.493774e-01,
1.000000e+00,7.501995e-01,5.380498e-01,3.552216e-01,2.127246e-01,9.955595e-02,1.635731e-02,-4.450848e-02,-8.550908e-02,-1.120192e-01,-1.277121e-01,-1.362981e-01,-1.401203e-01,-1.407058e-01,-1.387643e-01,-1.345730e-01,-1.281429e-01,-1.193965e-01,-1.082377e-01,-9.462626e-02,-7.858708e-02,-6.023266e-02,-3.973705e-02,-1.733238e-02,6.721000e-03,3.214015e-02,5.863215e-02,8.590194e-02,1.136624e-01,1.416448e-01,1.696010e-01,1.973033e-01,2.245397e-01,2.511089e-01,2.768140e-01,3.014605e-01,3.248496e-01,3.467824e-01,3.670496e-01,3.854491e-01,4.017686e-01,4.158373e-01,4.274871e-01,4.366721e-01,4.433475e-01,4.476950e-01,4.497394e-01,4.497394e-01,
1.000000e+00,7.496648e-01,5.381066e-01,3.550781e-01,2.130621e-01,1.002610e-01,1.797731e-02,-4.144351e-02,-8.080718e-02,-1.058492e-01,-1.207541e-01,-1.293577e-01,-1.339706e-01,-1.358861e-01,-1.355723e-01,-1.330832e-01,-1.282631e-01,-1.209256e-01,-1.109089e-01,-9.815097e-02,-8.267823e-02,-6.462956e-02,-4.421593e-02,-2.171613e-02,2.564577e-03,2.829970e-02,5.516092e-02,8.282754e-02,1.109947e-01,1.393786e-01,1.677190e-01,1.957788e-01,2.233393e-01,2.501958e-01,2.761508e-01,3.010113e-01,3.245815e-01,3.466665e-01,3.670609e-01,3.855669e-01,4.019753e-01,4.161188e-01,4.278305e-01,4.370670e-01,4.437830e-01,4.481609e-01,4.502228e-01,4.502228e-01,
1.000000e+00,7.491593e-01,5.381927e-01,3.550973e-01,2.136955e-01,1.016399e-01,2.069725e-02,-3.673674e-02,-7.404909e-02,-9.745017e-02,-1.116925e-01,-1.206913e-01,-1.266266e-01,-1.304776e-01,-1.323951e-01,-1.321578e-01,-1.293942e-01,-1.237849e-01,-1.150934e-01,-1.032520e-01,-8.831290e-02,-7.047142e-02,-4.999923e-02,-2.724256e-02,-2.568434e-03,2.364081e-02,5.102025e-02,7.921904e-02,1.079114e-01,1.367980e-01,1.656078e-01,1.940960e-01,2.220395e-01,2.492320e-01,2.754767e-01,3.005837e-01,3.243614e-01,3.466198e-01,3.671584e-01,3.857845e-01,4.022928e-01,4.165199e-01,4.283008e-01,4.375942e-01,4.443552e-01,4.487663e-01,4.508472e-01,4.508472e-01,
1.000000e+00,7.487615e-01,5.383542e-01,3.553896e-01,2.147691e-01,1.039296e-01,2.484857e-02,-2.999448e-02,-6.483445e-02,-8.648421e-02,-1.002687e-01,-1.101178e-01,-1.179822e-01,-1.244643e-01,-1.293278e-01,-1.320180e-01,-1.318758e-01,-1.284021e-01,-1.212572e-01,-1.103836e-01,-9.589464e-02,-7.809190e-02,-5.734737e-02,-3.410550e-02,-8.810975e-03,1.808801e-02,4.617852e-02,7.507615e-02,1.044340e-01,1.339388e-01,1.633117e-01,1.923036e-01,2.206900e-01,2.482661e-01,2.748382e-01,3.002214e-01,3.242296e-01,3.466794e-01,3.673762e-01,3.861333e-01,4.027500e-01,4.170671e-01,4.289222e-01,4.382765e-01,4.450854e-01,4.495316e-01,4.516324e-01,4.516324e-01,
1.000000e+00,7.485521e-01,5.386426e-01,3.560673e-01,2.164379e-01,1.073785e-01,3.077896e-02,-2.085578e-02,-5.285671e-02,-7.272430e-02,-8.630477e-02,-9.747778e-02,-1.078893e-01,-1.177380e-01,-1.263466e-01,-1.327691e-01,-1.359582e-01,-1.351576e-01,-1.298593e-01,-1.200174e-01,-1.058463e-01,-8.782874e-02,-6.650164e-02,-4.245659e-02,-1.624194e-02,1.161266e-02,4.064309e-02,7.043143e-02,1.006117e-01,1.308600e-01,1.608944e-01,1.904661e-01,2.193539e-01,2.473579e-01,2.742908e-01,2.999750e-01,3.242322e-01,3.468868e-01,3.677517e-01,3.866468e-01,4.033769e-01,4.177877e-01,4.297198e-01,4.391369e-01,4.459955e-01,4.504774e-01,4.525985e-01,4.525985e-01,
1.000000e+00,7.486048e-01,5.391050e-01,3.572217e-01,2.188224e-01,1.121343e-01,3.861990e-02,-9.281543e-03,-3.816448e-02,-5.628386e-02,-6.989370e-02,-8.277834e-02,-9.625155e-02,-1.101370e-01,-1.232908e-01,-1.343340e-01,-1.417047e-01,-1.442796e-01,-1.412601e-01,-1.325793e-01,-1.185782e-01,-1.000180e-01,-7.769874e-02,-5.243773e-02,-2.492529e-02,4.211218e-03,3.445229e-02,6.534897e-02,9.652296e-02,1.276466e-01,1.584417e-01,1.886666e-01,2.181092e-01,2.465790e-01,2.738992e-01,2.999024e-01,3.244206e-01,3.472875e-01,3.683248e-01,3.873601e-01,4.042049e-01,4.187096e-01,4.307188e-01,4.401985e-01,4.471066e-01,4.516238e-01,4.537650e-01,4.537650e-01,
1.000000e+00,7.489778e-01,5.397776e-01,3.589152e-01,2.220095e-01,1.182926e-01,4.845973e-02,4.699026e-03,-2.096084e-02,-3.744104e-02,-5.125900e-02,-6.610436e-02,-8.297713e-02,-1.014120e-01,-1.198061e-01,-1.363575e-01,-1.488512e-01,-1.556764e-01,-1.555490e-01,-1.482957e-01,-1.343647e-01,-1.148998e-01,-9.109464e-02,-6.411271e-02,-3.484799e-02,-4.050038e-03,2.770423e-02,5.994306e-02,9.228721e-02,1.244164e-01,1.560657e-01,1.870088e-01,2.170497e-01,2.460133e-01,2.737376e-01,3.000686e-01,3.248511e-01,3.479301e-01,3.691376e-01,3.883098e-01,4.052654e-01,4.198604e-01,4.319436e-01,4.414829e-01,4.484388e-01,4.529894e-01,4.551500e-01,4.551500e-01,
1.000000e+00,7.497038e-01,5.406709e-01,3.611443e-01,2.259564e-01,1.256499e-01,5.978605e-02,2.015478e-02,-2.429756e-03,-1.746073e-02,-3.154331e-02,-4.830193e-02,-6.849373e-02,-9.156653e-02,-1.155230e-01,-1.382565e-01,-1.567520e-01,-1.688101e-01,-1.723726e-01,-1.670121e-01,-1.531853e-01,-1.325002e-01,-1.066858e-01,-7.741870e-02,-4.589378e-02,-1.301992e-02,2.056936e-02,5.438769e-02,8.807204e-02,1.213250e-01,1.539071e-01,1.856179e-01,2.162854e-01,2.457565e-01,2.738883e-01,3.005441e-01,3.255839e-01,3.488658e-01,3.702335e-01,3.895325e-01,4.065899e-01,4.212668e-01,4.334172e-01,4.430106e-01,4.500102e-01,4.545909e-01,4.567694e-01,4.567694e-01,
1.000000e+00,7.507877e-01,5.417702e-01,3.638522e-01,2.305489e-01,1.339366e-01,7.217031e-02,3.653236e-02,1.677270e-02,2.941038e-03,-1.139255e-02,-2.985844e-02,-5.302485e-02,-8.045800e-02,-1.098545e-01,-1.391226e-01,-1.643049e-01,-1.826104e-01,-1.908070e-01,-1.880272e-01,-1.745468e-01,-1.524761e-01,-1.241923e-01,-9.207777e-02,-5.777449e-02,-2.241150e-02,1.331910e-02,4.893384e-02,8.410228e-02,1.185700e-01,1.521371e-01,1.846407e-01,2.159413e-01,2.459141e-01,2.744403e-01,3.014036e-01,3.266814e-01,3.501465e-01,3.716556e-01,3.910642e-01,4.082079e-01,4.229536e-01,4.351605e-01,4.447993e-01,4.518364e-01,4.564422e-01,4.586366e-01,4.586366e-01,
1.000000e+00,7.522053e-01,5.430242e-01,3.668910e-01,2.354707e-01,1.424291e-01,8.424303e-02,5.159751e-02,3.365011e-02,2.023669e-02,5.610372e-03,-1.389494e-02,-3.868076e-02,-6.908655e-02,-1.027042e-01,-1.381422e-01,-1.702171e-01,-1.956686e-01,-2.094664e-01,-2.101061e-01,-1.974201e-01,-1.740227e-01,-1.429845e-01,-1.075505e-01,-6.999327e-02,-3.177331e-02,6.349511e-03,4.392122e-02,8.066489e-02,1.163913e-01,1.509557e-01,1.842430e-01,2.161545e-01,2.465993e-01,2.754867e-01,3.027232e-01,3.282058e-01,3.518232e-01,3.734454e-01,3.929383e-01,4.101467e-01,4.249428e-01,4.371913e-01,4.468635e-01,4.539294e-01,4.585537e-01,4.607611e-01,4.607611e-01,
1.000000e+00,7.539170e-01,5.443683e-01,3.700960e-01,2.404201e-01,1.505965e-01,9.534693e-02,6.483355e-02,4.814968e-02,3.497616e-02,2.048543e-02,5.834959e-04,-2.491250e-02,-5.687566e-02,-9.304902e-02,-1.340798e-01,-1.729582e-01,-2.064405e-01,-2.267690e-01,-2.316868e-01,-2.203516e-01,-1.958968e-01,-1.620816e-01,-1.230472e-01,-8.186917e-02,-4.048774e-02,1.919292e-04,3.978526e-02,7.811026e-02,1.150690e-01,1.505870e-01,1.846050e-01,2.170699e-01,2.479284e-01,2.771206e-01,3.045778e-01,3.302170e-01,3.539432e-01,3.756404e-01,3.951844e-01,4.124294e-01,4.272522e-01,4.395234e-01,4.492139e-01,4.562974e-01,4.609320e-01,4.631487e-01,4.631487e-01,
1.000000e+00,7.558760e-01,5.457179e-01,3.732448e-01,2.449260e-01,1.574531e-01,1.037000e-01,7.319719e-02,5.564651e-02,4.028036e-02,2.465432e-02,4.695758e-03,-1.812227e-02,-4.739384e-02,-8.179895e-02,-1.268984e-01,-1.717849e-01,-2.140058e-01,-2.415600e-01,-2.513518e-01,-2.418178e-01,-2.166318e-01,-1.802693e-01,-1.376348e-01,-9.263934e-02,-4.787159e-02,-4.541068e-03,3.703630e-02,7.684129e-02,1.149137e-01,1.512704e-01,1.859125e-01,2.188325e-01,2.500150e-01,2.794310e-01,3.070365e-01,3.327686e-01,3.565481e-01,3.782721e-01,3.978264e-01,4.150734e-01,4.298946e-01,4.421654e-01,4.518560e-01,4.589440e-01,4.635789e-01,4.658005e-01,4.658005e-01,
1.000000e+00,7.581405e-01,5.470235e-01,3.762183e-01,2.488332e-01,1.629091e-01,1.096565e-01,7.813216e-02,5.945583e-02,4.239303e-02,2.747083e-02,9.578195e-03,-1.063031e-02,-3.570915e-02,-6.522158e-02,-1.150832e-01,-1.661168e-01,-2.181107e-01,-2.534276e-01,-2.681821e-01,-2.605880e-01,-2.348520e-01,-1.963048e-01,-1.503440e-01,-1.015957e-01,-5.333746e-02,-7.284505e-03,3.619130e-02,7.728223e-02,1.162492e-01,1.532472e-01,1.883462e-01,2.215792e-01,2.529631e-01,2.824967e-01,3.101589e-01,3.359051e-01,3.596705e-01,3.813642e-01,4.008805e-01,4.180895e-01,4.328760e-01,4.451202e-01,4.547900e-01,4.618670e-01,4.664912e-01,4.687126e-01,4.687126e-01,
