5.000000e-02,5.000000e-02
5.500000e-01,5.000000e-02

1.000000e-01,5.000000e-02
4.782116e-01,5.000000e-02

1.500000e-01,5.000000e-02
4.221403e-01,5.000000e-02

2.000000e-01,5.000000e-02
3.813811e-01,5.000000e-02

2.500000e-01,5.000000e-02
3.589826e-01,5.000000e-02

3.000000e-01,5.000000e-02
3.518991e-01,5.000000e-02

3.500000e-01,5.000000e-02
3.588281e-01,5.000000e-02

4.000000e-01,5.000000e-02
3.767180e-01,5.000000e-02

4.500000e-01,5.000000e-02
4.041480e-01,5.000000e-02

5.000000e-01,5.000000e-02
4.389652e-01,5.000000e-02

5.500000e-01,5.000000e-02
4.797795e-01,5.000000e-02

6.000000e-01,5.000000e-02
5.249819e-01,5.000000e-02

6.500000e-01,5.000000e-02
5.734432e-01,5.000000e-02

7.000000e-01,5.000000e-02
6.241901e-01,5.000000e-02

7.500000e-01,5.000000e-02
6.766267e-01,5.000000e-02

8.000000e-01,5.000000e-02
7.303536e-01,5.000000e-02

8.500000e-01,5.000000e-02
7.851725e-01,5.000000e-02

9.000000e-01,5.000000e-02
8.409768e-01,5.000000e-02

9.500000e-01,5.000000e-02
8.977230e-01,5.000000e-02

1.000000e+00,5.000000e-02
9.553804e-01,5.000000e-02

1.050000e+00,5.000000e-02
1.013918e+00,5.000000e-02

1.100000e+00,5.000000e-02
1.073286e+00,5.000000e-02

1.150000e+00,5.000000e-02
1.133424e+00,5.000000e-02

1.200000e+00,5.000000e-02
1.194249e+00,5.000000e-02

1.250000e+00,5.000000e-02
1.255734e+00,5.000000e-02

1.300000e+00,5.000000e-02
1.317864e+00,5.000000e-02

1.350000e+00,5.000000e-02
1.380519e+00,5.000000e-02

1.400000e+00,5.000000e-02
1.443546e+00,5.000000e-02

1.450000e+00,5.000000e-02
1.506808e+00,5.000000e-02

1.500000e+00,5.000000e-02
1.570188e+00,5.000000e-02

1.550000e+00,5.000000e-02
1.633584e+00,5.000000e-02

1.600000e+00,5.000000e-02
1.696901e+00,5.000000e-02

1.650000e+00,5.000000e-02
1.760050e+00,5.000000e-02

1.700000e+00,5.000000e-02
1.822936e+00,5.000000e-02

1.750000e+00,5.000000e-02
1.885465e+00,5.000000e-02

1.800000e+00,5.000000e-02
1.947534e+00,5.000000e-02

1.850000e+00,5.000000e-02
2.009037e+00,5.000000e-02

1.900000e+00,5.000000e-02
2.069864e+00,5.000000e-02

1.950000e+00,5.000000e-02
2.129901e+00,5.000000e-02

2.000000e+00,5.000000e-02
2.189036e+00,5.000000e-02

2.050000e+00,5.000000e-02
2.247158e+00,5.000000e-02

2.100000e+00,5.000000e-02
