1.000000e+00,7.058889e-01,5.221570e-01,3.929918e-01,3.215393e-01,2.906618e-01,2.929629e-01,3.200500e-01,3.660642e-01,4.260486e-01,4.962041e-01,5.734777e-01,6.554430e-01,7.401273e-01,8.259097e-01,9.114370e-01,9.955690e-01,1.077341e+00,1.155938e+00,1.230685e+00,1.301036e+00,1.366577e+00,1.427020e+00,1.482209e+00,1.532115e+00,1.576828e+00,1.616552e+00,1.651579e+00,1.682273e+00,1.709038e+00,1.732287e+00,1.752415e+00,1.769767e+00,1.784621e+00,1.797172e+00,1.807533e+00,1.815736e+00,1.821753e+00,1.825515e+00,1.826930e+00,1.825909e+00,1.822376e+00,1.816275e+00,1.807564e+00,1.796206e+00,1.782150e+00,1.765316e+00,1.745581e+00,1.722775e+00,1.696687e+00,1.667091e+00,1.633766e+00,1.596544e+00,1.555340e+00,1.510186e+00,1.461250e+00,1.408841e+00,1.353388e+00,1.295408e+00,1.235444e+00,1.174009e+00,1.111510e+00,1.048192e+00,9.840966e-01,9.190476e-01,8.526715e-01,7.844537e-01,7.138248e-01,6.402665e-01,5.634173e-01,4.831597e-01,3.996685e-01,3.134071e-01,2.250771e-01,1.355431e-01,4.579567e-02,-4.307869e-02,-1.300658e-01,-2.139688e-01,-2.933391e-01,-3.666884e-01,-4.326716e-01,-4.902260e-01,-5.386680e-01,-5.777599e-01,-6.077551e-01,-6.294106e-01,-6.439439e-01,-6.529151e-01,-6.580327e-01,-6.609164e-01,-6.628688e-01,-6.647157e-01,-6.667523e-01,-6.688279e-01,-6.704693e-01,-6.711726e-01,-6.529723e-01,
1.000000e+00,7.058889e-01,5.221570e-01,3.929918e-01,3.215393e-01,2.906618e-01,2.929629e-01,3.200500e-01,3.660642e-01,4.260486e-01,4.962041e-01,5.734777e-01,6.554430e-01,7.401273e-01,8.259097e-01,9.114370e-01,9.955690e-01,1.077341e+00,1.155938e+00,1.230685e+00,1.301036e+00,1.366577e+00,1.427020e+00,1.482209e+00,1.532115e+00,1.576828e+00,1.616552e+00,1.651579e+00,1.682273e+00,1.709038e+00,1.732287e+00,1.752415e+00,1.769767e+00,1.784621e+00,1.797172e+00,1.807533e+00,1.815736e+00,1.821753e+00,1.825515e+00,1.826930e+00,1.825909e+00,1.822376e+00,1.816275e+00,1.807564e+00,1.796206e+00,1.782150e+00,1.765316e+00,1.745581e+00,1.722775e+00,1.696687e+00,1.667091e+00,1.633766e+00,1.596544e+00,1.555340e+00,1.510186e+00,1.461250e+00,1.408841e+00,1.353388e+00,1.295408e+00,1.235444e+00,1.174009e+00,1.111510e+00,1.048192e+00,9.840966e-01,9.190476e-01,8.526715e-01,7.844537e-01,7.138248e-01,6.402665e-01,5.634173e-01,4.831597e-01,3.996685e-01,3.134071e-01,2.250771e-01,1.355431e-01,4.579567e-02,-4.307869e-02,-1.300658e-01,-2.139688e-01,-2.933391e-01,-3.666884e-01,-4.326716e-01,-4.902260e-01,-5.386680e-01,-5.777599e-01,-6.077551e-01,-6.294106e-01,-6.439439e-01,-6.529151e-01,-6.580327e-01,-6.609164e-01,-6.628688e-01,-6.647157e-01,-6.667523e-01,-6.688279e-01,-6.704693e-01,-6.711726e-01,-6.711726e-01,
1.000000e+00,7.047267e-01,5.203694e-01,3.914543e-01,3.203841e-01,2.899557e-01,2.925980e-01,3.199207e-01,3.660540e-01,4.260763e-01,4.962170e-01,5.734493e-01,6.553630e-01,7.399953e-01,8.257303e-01,9.112172e-01,9.953164e-01,1.077063e+00,1.155641e+00,1.230375e+00,1.300719e+00,1.366255e+00,1.426697e+00,1.481886e+00,1.531793e+00,1.576509e+00,1.616236e+00,1.651265e+00,1.681961e+00,1.708727e+00,1.731975e+00,1.752101e+00,1.769450e+00,1.784299e+00,1.796844e+00,1.807197e+00,1.815391e+00,1.821399e+00,1.825151e+00,1.826556e+00,1.825527e+00,1.821986e+00,1.815879e+00,1.807164e+00,1.795806e+00,1.781754e+00,1.764929e+00,1.745210e+00,1.722426e+00,1.696370e+00,1.666813e+00,1.633539e+00,1.596378e+00,1.555243e+00,1.510167e+00,1.461316e+00,1.408997e+00,1.353638e+00,1.295750e+00,1.235878e+00,1.174529e+00,1.112111e+00,1.048868e+00,9.848407e-01,9.198547e-01,8.535371e-01,7.853755e-01,7.148031e-01,6.413052e-01,5.645258e-01,4.843562e-01,4.009826e-01,3.148799e-01,2.267520e-01,1.374425e-01,4.786935e-02,-4.099994e-02,-1.281532e-01,-2.123143e-01,-2.919898e-01,-3.656684e-01,-4.320004e-01,-4.899291e-01,-5.387743e-01,-5.782890e-01,-6.086995e-01,-6.307222e-01,-6.455320e-01,-6.546588e-01,-6.598050e-01,-6.626106e-01,-6.644197e-01,-6.661068e-01,-6.680132e-01,-6.700201e-01,-6.716826e-01,-6.724890e-01,-6.724890e-01,
1.000000e+00,7.037011e-01,5.177366e-01,3.892014e-01,3.186237e-01,2.888636e-01,2.919861e-01,3.196261e-01,3.658895e-01,4.259133e-01,4.959728e-01,5.730848e-01,6.548670e-01,7.393732e-01,8.249963e-01,9.103890e-01,9.944127e-01,1.076101e+00,1.154638e+00,1.229344e+00,1.299671e+00,1.365199e+00,1.425640e+00,1.480834e+00,1.530748e+00,1.575472e+00,1.615207e+00,1.650244e+00,1.680946e+00,1.707714e+00,1.730962e+00,1.751083e+00,1.768424e+00,1.783260e+00,1.795789e+00,1.806122e+00,1.814294e+00,1.820278e+00,1.824005e+00,1.825385e+00,1.824332e+00,1.820772e+00,1.814648e+00,1.805924e+00,1.794564e+00,1.780521e+00,1.763719e+00,1.744038e+00,1.721311e+00,1.695333e+00,1.665878e+00,1.632731e+00,1.595721e+00,1.554763e+00,1.509884e+00,1.461248e+00,1.409156e+00,1.354030e+00,1.296376e+00,1.236732e+00,1.175601e+00,1.113385e+00,1.050327e+00,9.864670e-01,9.216315e-01,8.554512e-01,7.874181e-01,7.169725e-01,6.436092e-01,5.669868e-01,4.870151e-01,4.038996e-01,3.181209e-01,2.303506e-01,1.413457e-01,5.188309e-02,-3.718174e-02,-1.247762e-01,-2.095027e-01,-2.897918e-01,-3.640942e-01,-4.310542e-01,-4.896235e-01,-5.391262e-01,-5.792999e-01,-6.103305e-01,-6.328746e-01,-6.480460e-01,-6.573332e-01,-6.624344e-01,-6.650267e-01,-6.665223e-01,-6.678758e-01,-6.695013e-01,-6.713292e-01,-6.729513e-01,-6.738489e-01,-6.738489e-01,
1.000000e+00,7.027445e-01,5.147781e-01,3.866991e-01,3.167516e-01,2.878696e-01,2.916102e-01,3.196388e-01,3.660271e-01,4.259918e-01,4.958732e-01,5.727520e-01,6.542874e-01,7.385591e-01,8.239725e-01,9.091855e-01,9.930597e-01,1.074627e+00,1.153068e+00,1.227700e+00,1.297971e+00,1.363459e+00,1.423872e+00,1.479046e+00,1.528949e+00,1.573667e+00,1.613397e+00,1.648432e+00,1.679131e+00,1.705894e+00,1.729135e+00,1.749244e+00,1.766569e+00,1.781386e+00,1.793890e+00,1.804196e+00,1.812338e+00,1.818291e+00,1.821986e+00,1.823338e+00,1.822259e+00,1.818677e+00,1.812541e+00,1.803813e+00,1.792462e+00,1.778445e+00,1.761688e+00,1.742076e+00,1.719447e+00,1.693600e+00,1.664311e+00,1.631366e+00,1.594596e+00,1.553913e+00,1.509340e+00,1.461035e+00,1.409290e+00,1.354519e+00,1.297218e+00,1.237915e+00,1.177106e+00,1.115188e+00,1.052400e+00,9.887839e-01,9.241685e-01,8.581909e-01,7.903522e-01,7.201049e-01,6.469603e-01,5.705975e-01,4.909479e-01,4.082253e-01,3.228801e-01,2.354920e-01,1.466736e-01,5.707226e-02,-3.246581e-02,-1.207536e-01,-2.062752e-01,-2.873742e-01,-3.624640e-01,-4.301892e-01,-4.895169e-01,-5.397800e-01,-5.807014e-01,-6.124224e-01,-6.355316e-01,-6.510709e-01,-6.604792e-01,-6.654488e-01,-6.677014e-01,-6.687334e-01,-6.695991e-01,-6.708034e-01,-6.723379e-01,-6.738324e-01,-6.747640e-01,-6.747640e-01,
1.000000e+00,7.016857e-01,5.117886e-01,3.841647e-01,3.149480e-01,2.870784e-01,2.915393e-01,3.200021e-01,3.664992e-01,4.263377e-01,4.959409e-01,5.724723e-01,6.536477e-01,7.375826e-01,8.226996e-01,9.076619e-01,9.913298e-01,1.072730e+00,1.151036e+00,1.225560e+00,1.295745e+00,1.361163e+00,1.421519e+00,1.476647e+00,1.526511e+00,1.571198e+00,1.610903e+00,1.645915e+00,1.676593e+00,1.703337e+00,1.726558e+00,1.746645e+00,1.763946e+00,1.778735e+00,1.791210e+00,1.801483e+00,1.809592e+00,1.815512e+00,1.819177e+00,1.820501e+00,1.819401e+00,1.815805e+00,1.809665e+00,1.800947e+00,1.789622e+00,1.775652e+00,1.758966e+00,1.739456e+00,1.716964e+00,1.691294e+00,1.662225e+00,1.629547e+00,1.593089e+00,1.552760e+00,1.508579e+00,1.460693e+00,1.409386e+00,1.355059e+00,1.298195e+00,1.239312e+00,1.178897e+00,1.117341e+00,1.054882e+00,9.915634e-01,9.272212e-01,8.615024e-01,7.939216e-01,7.239490e-01,6.511170e-01,5.751271e-01,4.959234e-01,4.137013e-01,3.288362e-01,2.417727e-01,1.529777e-01,6.303262e-02,-2.716282e-02,-1.162858e-01,-2.026911e-01,-2.846506e-01,-3.605582e-01,-4.290717e-01,-4.891825e-01,-5.402384e-01,-5.819517e-01,-6.144188e-01,-6.381543e-01,-6.541166e-01,-6.636812e-01,-6.685239e-01,-6.704072e-01,-6.709164e-01,-6.712175e-01,-6.719200e-01,-6.730896e-01,-6.744034e-01,-6.753444e-01,-6.753444e-01,
1.000000e+00,7.005646e-01,5.089143e-01,3.817447e-01,3.133659e-01,2.866081e-01,2.918688e-01,3.207876e-01,3.673595e-01,4.269881e-01,4.961947e-01,5.722434e-01,6.529237e-01,7.363993e-01,8.211177e-01,9.057504e-01,9.891552e-01,1.070350e+00,1.148499e+00,1.222902e+00,1.292993e+00,1.358337e+00,1.418633e+00,1.473711e+00,1.523532e+00,1.568181e+00,1.607852e+00,1.642833e+00,1.673482e+00,1.700197e+00,1.723388e+00,1.743446e+00,1.760714e+00,1.775469e+00,1.787908e+00,1.798144e+00,1.806216e+00,1.812099e+00,1.815730e+00,1.817025e+00,1.815902e+00,1.812294e+00,1.806153e+00,1.797448e+00,1.786157e+00,1.772243e+00,1.755642e+00,1.736252e+00,1.713920e+00,1.688455e+00,1.659642e+00,1.627272e+00,1.591174e+00,1.551254e+00,1.507524e+00,1.460122e+00,1.409318e+00,1.355501e+00,1.299141e+00,1.240743e+00,1.180785e+00,1.119651e+00,1.057579e+00,9.946163e-01,9.306062e-01,8.652093e-01,7.979574e-01,7.283412e-01,6.559154e-01,5.803978e-01,5.017275e-01,4.200484e-01,3.356257e-01,2.487598e-01,1.598114e-01,6.936522e-02,-2.157183e-02,-1.115399e-01,-1.987981e-01,-2.815705e-01,-3.582463e-01,-4.275043e-01,-4.883652e-01,-5.401969e-01,-5.827069e-01,-6.159500e-01,-6.403642e-01,-6.568145e-01,-6.665983e-01,-6.713590e-01,-6.728902e-01,-6.728644e-01,-6.725653e-01,-6.727180e-01,-6.734743e-01,-6.745687e-01,-6.755005e-01,-6.755005e-01,
1.000000e+00,6.994024e-01,5.062530e-01,3.795793e-01,3.121448e-01,2.865655e-01,2.926747e-01,3.220439e-01,3.686365e-01,4.279575e-01,4.966422e-01,5.720705e-01,6.521203e-01,7.350146e-01,8.192322e-01,9.034548e-01,9.865367e-01,1.067485e+00,1.145450e+00,1.219717e+00,1.289708e+00,1.354978e+00,1.415218e+00,1.470252e+00,1.520037e+00,1.564655e+00,1.604298e+00,1.639252e+00,1.669874e+00,1.696560e+00,1.719720e+00,1.739744e+00,1.756974e+00,1.771687e+00,1.784081e+00,1.794270e+00,1.802293e+00,1.808129e+00,1.811716e+00,1.812972e+00,1.811818e+00,1.808189e+00,1.802039e+00,1.793344e+00,1.782081e+00,1.768222e+00,1.751709e+00,1.732445e+00,1.710284e+00,1.685042e+00,1.656510e+00,1.624479e+00,1.588781e+00,1.549316e+00,1.506091e+00,1.459233e+00,1.409000e+00,1.355763e+00,1.299979e+00,1.242137e+00,1.182703e+00,1.122055e+00,1.060428e+00,9.978739e-01,9.342464e-01,8.692216e-01,8.023516e-01,7.331499e-01,6.611918e-01,5.862021e-01,5.080939e-01,4.269348e-01,3.428669e-01,2.560691e-01,1.668508e-01,7.585110e-02,-1.580589e-02,-1.065483e-01,-1.945641e-01,-2.780502e-01,-3.554009e-01,-4.253196e-01,-4.868587e-01,-5.394114e-01,-5.826879e-01,-6.167089e-01,-6.418378e-01,-6.588396e-01,-6.689185e-01,-6.736677e-01,-6.748968e-01,-6.743583e-01,-6.734553e-01,-6.730362e-01,-6.733484e-01,-6.741919e-01,-6.750919e-01,-6.750919e-01,
1.000000e+00,6.982270e-01,5.038908e-01,3.777897e-01,3.113999e-01,2.870457e-01,2.940227e-01,3.238053e-01,3.703331e-01,4.292201e-01,4.972343e-01,5.718904e-01,6.511719e-01,7.333717e-01,8.170050e-01,9.007615e-01,9.834866e-01,1.064170e+00,1.141941e+00,1.216067e+00,1.285955e+00,1.351148e+00,1.411328e+00,1.466314e+00,1.516059e+00,1.560642e+00,1.600253e+00,1.635176e+00,1.665766e+00,1.692419e+00,1.715542e+00,1.735524e+00,1.752708e+00,1.767369e+00,1.779707e+00,1.789836e+00,1.797798e+00,1.803574e+00,1.807104e+00,1.808310e+00,1.807115e+00,1.803456e+00,1.797293e+00,1.788603e+00,1.777370e+00,1.763569e+00,1.747150e+00,1.728021e+00,1.706048e+00,1.681050e+00,1.652826e+00,1.621171e+00,1.585916e+00,1.546959e+00,1.504298e+00,1.458049e+00,1.408453e+00,1.355864e+00,1.300719e+00,1.243491e+00,1.184632e+00,1.124512e+00,1.063365e+00,1.001247e+00,9.380273e-01,8.733992e-01,8.069385e-01,7.381821e-01,6.667217e-01,5.922772e-01,5.147178e-01,4.340205e-01,3.502127e-01,2.633886e-01,1.738547e-01,8.232974e-02,-9.953852e-03,-1.013389e-01,-1.899692e-01,-2.740301e-01,-3.519269e-01,-4.223883e-01,-4.844993e-01,-5.376834e-01,-5.816630e-01,-6.164347e-01,-6.422935e-01,-6.599015e-01,-6.703562e-01,-6.751812e-01,-6.761829e-01,-6.751819e-01,-6.736978e-01,-6.727065e-01,-6.725588e-01,-6.731258e-01,-6.739664e-01,-6.739664e-01,
1.000000e+00,6.971015e-01,5.018916e-01,3.764783e-01,3.112396e-01,2.881488e-01,2.959869e-01,3.261108e-01,3.724479e-01,4.307344e-01,4.978945e-01,5.716000e-01,6.499596e-01,7.313490e-01,8.143247e-01,8.975798e-01,9.799426e-01,1.060374e+00,1.137973e+00,1.211982e+00,1.281786e+00,1.346913e+00,1.407037e+00,1.461972e+00,1.511668e+00,1.556202e+00,1.595765e+00,1.630639e+00,1.661179e+00,1.687780e+00,1.710849e+00,1.730773e+00,1.747895e+00,1.762491e+00,1.774760e+00,1.784819e+00,1.792711e+00,1.798419e+00,1.801885e+00,1.803036e+00,1.801795e+00,1.798105e+00,1.791928e+00,1.783245e+00,1.772045e+00,1.758309e+00,1.741993e+00,1.723015e+00,1.701247e+00,1.676517e+00,1.648630e+00,1.617385e+00,1.582614e+00,1.544209e+00,1.502160e+00,1.456568e+00,1.407657e+00,1.355761e+00,1.301295e+00,1.244716e+00,1.186462e+00,1.126893e+00,1.066245e+00,1.004580e+00,9.417818e-01,8.775646e-01,8.115283e-01,7.432317e-01,6.722765e-01,5.983661e-01,5.213140e-01,4.410070e-01,3.573804e-01,2.704845e-01,1.806572e-01,8.870193e-02,-4.061015e-03,-9.591774e-02,-1.849885e-01,-2.694580e-01,-3.477456e-01,-4.186047e-01,-4.811538e-01,-5.348515e-01,-5.794417e-01,-6.149100e-01,-6.414924e-01,-6.597484e-01,-6.706579e-01,-6.756550e-01,-6.765215e-01,-6.751300e-01,-6.731095e-01,-6.715641e-01,-6.709533e-01,-6.712237e-01,-6.719739e-01,-6.719739e-01,
