5.000000e-02,5.000000e-02
3.500000e-01,5.000000e-02

1.000000e-01,5.000000e-02
3.129675e-01,5.000000e-02

1.500000e-01,5.000000e-02
3.083784e-01,5.000000e-02

2.000000e-01,5.000000e-02
3.199153e-01,5.000000e-02

2.500000e-01,5.000000e-02
3.485403e-01,5.000000e-02

3.000000e-01,5.000000e-02
3.892804e-01,5.000000e-02

3.500000e-01,5.000000e-02
4.399740e-01,5.000000e-02

4.000000e-01,5.000000e-02
4.981456e-01,5.000000e-02

4.500000e-01,5.000000e-02
5.620521e-01,5.000000e-02

5.000000e-01,5.000000e-02
6.302077e-01,5.000000e-02

5.500000e-01,5.000000e-02
7.014662e-01,5.000000e-02

6.000000e-01,5.000000e-02
7.749030e-01,5.000000e-02

6.500000e-01,5.000000e-02
8.497823e-01,5.000000e-02

7.000000e-01,5.000000e-02
9.255060e-01,5.000000e-02

7.500000e-01,5.000000e-02
1.001584e+00,5.000000e-02

8.000000e-01,5.000000e-02
1.077607e+00,5.000000e-02

8.500000e-01,5.000000e-02
1.153232e+00,5.000000e-02

9.000000e-01,5.000000e-02
1.228166e+00,5.000000e-02

9.500000e-01,5.000000e-02
1.302164e+00,5.000000e-02

1.000000e+00,5.000000e-02
1.375021e+00,5.000000e-02

1.050000e+00,5.000000e-02
1.446569e+00,5.000000e-02

1.100000e+00,5.000000e-02
1.516680e+00,5.000000e-02

1.150000e+00,5.000000e-02
1.585265e+00,5.000000e-02

1.200000e+00,5.000000e-02
1.652272e+00,5.000000e-02

1.250000e+00,5.000000e-02
1.717688e+00,5.000000e-02

1.300000e+00,5.000000e-02
1.781535e+00,5.000000e-02

1.350000e+00,5.000000e-02
1.843870e+00,5.000000e-02

1.400000e+00,5.000000e-02
1.904776e+00,5.000000e-02

1.450000e+00,5.000000e-02
1.964356e+00,5.000000e-02

1.500000e+00,5.000000e-02
2.022728e+00,5.000000e-02

1.550000e+00,5.000000e-02
2.080012e+00,5.000000e-02

1.600000e+00,5.000000e-02
2.136323e+00,5.000000e-02

1.650000e+00,5.000000e-02
2.191763e+00,5.000000e-02

1.700000e+00,5.000000e-02
2.246412e+00,5.000000e-02

1.750000e+00,5.000000e-02
2.300331e+00,5.000000e-02

1.800000e+00,5.000000e-02
2.353552e+00,5.000000e-02

1.850000e+00,5.000000e-02
2.406088e+00,5.000000e-02

1.900000e+00,5.000000e-02
2.457932e+00,5.000000e-02

1.950000e+00,5.000000e-02
2.509064e+00,5.000000e-02

2.000000e+00,5.000000e-02
2.559459e+00,5.000000e-02

2.050000e+00,5.000000e-02
2.609089e+00,5.000000e-02

2.100000e+00,5.000000e-02
2.657932e+00,5.000000e-02

2.150000e+00,5.000000e-02
2.705968e+00,5.000000e-02

2.200000e+00,5.000000e-02
2.753183e+00,5.000000e-02

2.250000e+00,5.000000e-02
2.799561e+00,5.000000e-02

2.300000e+00,5.000000e-02
2.845085e+00,5.000000e-02

2.350000e+00,5.000000e-02
2.889729e+00,5.000000e-02

2.400000e+00,5.000000e-02
2.933456e+00,5.000000e-02

2.450000e+00,5.000000e-02
2.976215e+00,5.000000e-02

2.500000e+00,5.000000e-02
3.017949e+00,5.000000e-02

2.550000e+00,5.000000e-02
3.058594e+00,5.000000e-02

2.600000e+00,5.000000e-02
3.098094e+00,5.000000e-02

2.650000e+00,5.000000e-02
3.136406e+00,5.000000e-02

2.700000e+00,5.000000e-02
3.173515e+00,5.000000e-02

2.750000e+00,5.000000e-02
3.209441e+00,5.000000e-02

2.800000e+00,5.000000e-02
3.244246e+00,5.000000e-02

2.850000e+00,5.000000e-02
3.278029e+00,5.000000e-02

2.900000e+00,5.000000e-02
3.310929e+00,5.000000e-02

2.950000e+00,5.000000e-02
3.343106e+00,5.000000e-02

3.000000e+00,5.000000e-02
3.374731e+00,5.000000e-02

3.050000e+00,5.000000e-02
3.405959e+00,5.000000e-02

3.100000e+00,5.000000e-02
3.436919e+00,5.000000e-02

3.150000e+00,5.000000e-02
3.467688e+00,5.000000e-02

3.200000e+00,5.000000e-02
3.498282e+00,5.000000e-02

3.250000e+00,5.000000e-02
3.528650e+00,5.000000e-02

3.300000e+00,5.000000e-02
3.558685e+00,5.000000e-02

3.350000e+00,5.000000e-02
3.588232e+00,5.000000e-02

3.400000e+00,5.000000e-02
3.617121e+00,5.000000e-02

3.450000e+00,5.000000e-02
3.645191e+00,5.000000e-02

3.500000e+00,5.000000e-02
3.672326e+00,5.000000e-02

3.550000e+00,5.000000e-02
3.698477e+00,5.000000e-02

3.600000e+00,5.000000e-02
3.723677e+00,5.000000e-02

3.650000e+00,5.000000e-02
3.748044e+00,5.000000e-02

3.700000e+00,5.000000e-02
3.771766e+00,5.000000e-02

3.750000e+00,5.000000e-02
3.795080e+00,5.000000e-02

3.800000e+00,5.000000e-02
3.818258e+00,5.000000e-02

3.850000e+00,5.000000e-02
3.841599e+00,5.000000e-02

3.900000e+00,5.000000e-02
3.865396e+00,5.000000e-02

3.950000e+00,5.000000e-02
3.889975e+00,5.000000e-02

4.000000e+00,5.000000e-02
3.915758e+00,5.000000e-02

4.050000e+00,5.000000e-02
3.943188e+00,5.000000e-02

4.100000e+00,5.000000e-02
3.972684e+00,5.000000e-02

4.150000e+00,5.000000e-02
4.004589e+00,5.000000e-02

4.200000e+00,5.000000e-02
4.039142e+00,5.000000e-02

4.250000e+00,5.000000e-02
4.076459e+00,5.000000e-02

4.300000e+00,5.000000e-02
4.116514e+00,5.000000e-02

4.350000e+00,5.000000e-02
4.159135e+00,5.000000e-02

4.400000e+00,5.000000e-02
4.204012e+00,5.000000e-02

4.450000e+00,5.000000e-02
4.250720e+00,5.000000e-02

4.500000e+00,5.000000e-02
4.298774e+00,5.000000e-02

4.550000e+00,5.000000e-02
4.347690e+00,5.000000e-02

4.600000e+00,5.000000e-02
4.397062e+00,5.000000e-02

4.650000e+00,5.000000e-02
4.446606e+00,5.000000e-02

4.700000e+00,5.000000e-02
4.496193e+00,5.000000e-02

4.750000e+00,5.000000e-02
4.545829e+00,5.000000e-02

4.800000e+00,5.000000e-02
4.595628e+00,5.000000e-02

4.850000e+00,5.000000e-02
4.645710e+00,5.000000e-02

4.900000e+00,5.000000e-02
4.701138e+00,5.000000e-02

5.000000e-02,1.000000e-01
3.500000e-01,1.000000e-01

1.000000e-01,1.000000e-01
3.129675e-01,9.522931e-02

1.500000e-01,1.000000e-01
3.083784e-01,9.732110e-02

2.000000e-01,1.000000e-01
3.199153e-01,9.693210e-02

2.500000e-01,1.000000e-01
3.485403e-01,9.743564e-02

3.000000e-01,1.000000e-01
3.892804e-01,9.755505e-02

3.500000e-01,1.000000e-01
4.399740e-01,9.773215e-02

4.000000e-01,1.000000e-01
4.981456e-01,9.782639e-02

4.500000e-01,1.000000e-01
