0.000000e+00,0.000000e+00
1.000000e-20,1.954409e-19
2.000000e-20,3.908818e-19
3.000000e-20,5.863227e-19
4.000000e-20,7.817636e-19
5.000000e-20,9.772045e-19
6.000000e-20,1.172645e-18
7.000000e-20,1.368086e-18
8.000000e-20,1.563527e-18
9.000000e-20,1.758968e-18
1.000000e-19,1.954409e-18
1.100000e-19,2.149850e-18
1.200000e-19,2.345291e-18
1.300000e-19,2.540732e-18
1.400000e-19,2.736173e-18
1.500000e-19,2.931614e-18
1.600000e-19,3.127054e-18
1.700000e-19,3.322495e-18
1.800000e-19,3.517936e-18
1.900000e-19,3.713377e-18
2.000000e-19,3.908818e-18
2.100000e-19,4.104259e-18
2.200000e-19,4.299700e-18
2.300000e-19,4.495141e-18
2.400000e-19,4.690582e-18
2.500000e-19,4.886023e-18
2.600000e-19,5.081463e-18
2.700000e-19,5.276904e-18
2.800000e-19,5.472345e-18
2.900000e-19,5.667786e-18
3.000000e-19,5.863227e-18
3.100000e-19,6.058668e-18
3.200000e-19,6.254109e-18
3.300000e-19,6.449550e-18
3.400000e-19,6.644991e-18
3.500000e-19,6.840432e-18
3.600000e-19,7.035873e-18
3.700000e-19,7.231313e-18
3.800000e-19,7.426754e-18
3.900000e-19,7.622195e-18
4.000000e-19,7.817636e-18
4.100000e-19,8.013077e-18
4.200000e-19,8.208518e-18
4.300000e-19,8.403959e-18
4.400000e-19,8.599400e-18
4.500000e-19,8.794841e-18
4.600000e-19,8.990282e-18
4.700000e-19,9.185722e-18
4.800000e-19,9.381163e-18
4.900000e-19,9.576604e-18
5.000000e-19,9.772045e-18
5.100000e-19,9.967486e-18
5.200000e-19,1.016293e-17
5.300000e-19,1.035837e-17
5.400000e-19,1.055381e-17
5.500000e-19,1.074925e-17
5.600000e-19,1.094469e-17
5.700000e-19,1.114013e-17
5.800000e-19,1.133557e-17
5.900000e-19,1.153101e-17
6.000000e-19,1.172645e-17
6.100000e-19,1.192190e-17
6.200000e-19,1.211734e-17
6.300000e-19,1.231278e-17
6.400000e-19,1.250822e-17
6.500000e-19,1.270366e-17
6.600000e-19,1.289910e-17
6.700000e-19,1.309454e-17
6.800000e-19,1.328998e-17
6.900000e-19,1.348542e-17
7.000000e-19,1.368086e-17
7.100000e-19,1.387630e-17
7.200000e-19,1.407175e-17
7.300000e-19,1.426719e-17
7.400000e-19,1.446263e-17
7.500000e-19,1.465807e-17
7.600000e-19,1.485351e-17
7.700000e-19,1.504895e-17
7.800000e-19,1.524439e-17
7.900000e-19,1.543983e-17
8.000000e-19,1.563527e-17
8.100000e-19,1.583071e-17
8.200000e-19,1.602615e-17
8.300000e-19,1.622159e-17
8.400000e-19,1.641704e-17
8.500000e-19,1.661248e-17
8.600000e-19,1.680792e-17
8.700000e-19,1.700336e-17
8.800000e-19,1.719880e-17
8.900000e-19,1.739424e-17
9.000000e-19,1.758968e-17
9.100000e-19,1.778512e-17
9.200000e-19,1.798056e-17
9.300000e-19,1.817600e-17
9.400000e-19,1.837144e-17
9.500000e-19,1.856689e-17
9.600000e-19,1.876233e-17
9.700000e-19,1.895777e-17
9.800000e-19,1.915321e-17
9.900000e-19,1.934865e-17
1.000000e-18,1.954409e-17
1.010000e-18,1.973953e-17
1.020000e-18,1.993497e-17
1.030000e-18,2.013041e-17
1.040000e-18,2.032585e-17
1.050000e-18,2.052129e-17
1.060000e-18,2.071674e-17
1.070000e-18,2.091218e-17
1.080000e-18,2.110762e-17
1.090000e-18,2.130306e-17
1.100000e-18,2.149850e-17
1.110000e-18,2.169394e-17
1.120000e-18,2.188938e-17
1.130000e-18,2.208482e-17
1.140000e-18,2.228026e-17
1.150000e-18,2.247570e-17
1.160000e-18,2.267114e-17
1.170000e-18,2.286659e-17
1.180000e-18,2.306203e-17
1.190000e-18,2.325747e-17
1.200000e-18,2.345291e-17
1.210000e-18,2.364835e-17
1.220000e-18,2.384379e-17
1.230000e-18,2.403923e-17
1.240000e-18,2.423467e-17
1.250000e-18,2.443011e-17
1.260000e-18,2.462555e-17
1.270000e-18,2.482099e-17
1.280000e-18,2.501644e-17
1.290000e-18,2.521188e-17
1.300000e-18,2.540732e-17
1.310000e-18,2.560276e-17
1.320000e-18,2.579820e-17
1.330000e-18,2.599364e-17
1.340000e-18,2.618908e-17
1.350000e-18,2.638452e-17
1.360000e-18,2.657996e-17
1.370000e-18,2.677540e-17
1.380000e-18,2.697084e-17
1.390000e-18,2.716629e-17
1.400000e-18,2.736173e-17
1.410000e-18,2.755717e-17
1.420000e-18,2.775261e-17
1.430000e-18,2.794805e-17
1.440000e-18,2.814349e-17
1.450000e-18,2.833893e-17
1.460000e-18,2.853437e-17
1.470000e-18,2.872981e-17
1.480000e-18,2.892525e-17
1.490000e-18,2.912069e-17
1.500000e-18,2.931614e-17
1.510000e-18,2.951158e-17
1.520000e-18,2.970702e-17
1.530000e-18,2.990246e-17
